"active","afraid","alert","angry","anxious","aroused","ashamed","astonished","at.ease","at.rest","attentive","blue","bored","calm","cheerful","clutched.up","confident","content","delighted","depressed","determined","distressed","drowsy","dull","elated","energetic","enthusiastic","excited","fearful","frustrated","full.of.pep","gloomy","grouchy","guilty","happy","hostile","idle","inactive","inspired","intense","interested","irritable","jittery","lively","lonely","nervous","placid","pleased","proud","quiescent","quiet","relaxed","sad","satisfied","scared","serene","sleepy","sluggish","sociable","sorry","still","strong","surprised","tense","tired","tranquil","unhappy","upset","vigorous","wakeful","warmhearted","wide.awake","alone","kindly","scornful","EA","TA","PA","NegAff","Extraversion","Neuroticism","Lie","Sociability","Impulsivity","MSQ_Round","ID","condition","MSQ_Time","TOD","TOD24","scale","exper"
2,0,1,0,NA,1,0,0,2,2,2,0,1,2,NA,0,2,2,0,0,1,0,1,0,1,2,1,1,0,0,2,0,0,0,2,0,NA,NA,0,0,2,0,0,2,0,0,2,1,1,1,2,2,0,2,0,2,1,1,1,0,1,1,0,0,2,NA,0,0,1,2,1,2,0,2,0,18,6,12,0,18,9,1,11,5,10,24,3,9.8,9.5,9.5,"msq","post"
3,0,2,0,NA,1,0,0,3,2,2,0,1,3,NA,0,3,3,2,0,2,0,1,0,0,1,2,0,0,0,2,0,0,0,2,0,NA,NA,1,1,3,0,0,2,0,0,1,1,2,1,1,3,0,2,0,3,1,1,3,0,1,2,0,0,1,NA,0,0,1,2,3,2,0,2,0,19,8,19,0,13,3,4,10,3,10,25,3,9.8,9.5,9.5,"msq","post"
0,0,0,0,NA,0,1,0,0,0,0,0,1,1,NA,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0,1,NA,NA,0,0,0,1,0,0,0,0,2,0,0,0,1,1,0,2,0,1,3,3,0,1,1,0,0,0,3,NA,0,0,0,0,0,0,0,0,0,1,10,0,5,17,10,4,8,8,10,29,3,9.8,9.5,9.5,"msq","post"
0,0,0,1,NA,1,0,0,0,0,1,2,3,1,NA,2,2,0,0,1,1,1,1,1,0,0,0,1,0,2,1,1,2,0,0,0,NA,NA,0,1,0,1,1,1,2,1,2,0,2,0,1,1,1,0,0,1,1,1,1,1,1,1,0,2,2,NA,1,2,0,0,0,0,2,0,1,7,16,6,6,19,11,1,12,5,10,30,3,9.8,9.5,9.5,"msq","post"
0,0,1,0,NA,0,0,0,2,1,1,0,2,2,NA,0,2,2,1,0,0,1,3,1,0,0,0,0,0,1,0,0,0,0,1,0,NA,NA,0,0,1,0,0,0,1,0,1,0,0,1,3,3,0,1,0,2,3,3,0,0,2,0,0,0,3,NA,0,0,0,2,1,0,3,1,0,2,6,3,1,11,9,4,5,4,10,31,3,9.8,9.5,9.5,"msq","post"
1,0,1,0,NA,1,0,0,3,1,2,0,1,3,NA,0,3,3,2,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,3,0,NA,NA,0,0,2,0,0,1,0,0,0,0,3,0,0,3,0,1,0,1,0,1,2,0,2,0,0,0,0,NA,0,0,0,1,2,2,0,0,0,15,9,10,0,18,6,5,9,7,10,2,3,9.8,9.5,9.5,"msq","sett"
1,1,0,1,NA,0,0,0,0,1,0,0,3,1,NA,3,1,1,1,1,1,2,3,1,0,1,0,0,1,2,0,1,2,0,1,1,NA,NA,0,1,0,2,2,0,0,2,1,1,1,3,2,1,1,1,2,1,3,2,1,0,3,1,0,2,3,NA,1,2,0,0,3,0,2,1,0,2,16,4,14,5,12,0,2,2,10,3,3,9.8,9.5,9.5,"msq","sett"
0,0,0,0,NA,0,0,0,1,2,0,0,2,3,NA,0,NA,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,NA,NA,0,0,1,0,0,0,0,0,2,0,1,1,1,2,0,1,0,2,2,2,1,0,2,2,0,0,2,NA,0,0,0,0,2,0,0,2,0,3,5,4,0,19,9,1,11,7,10,6,3,9.8,9.5,9.5,"msq","sett"
2,0,1,0,NA,1,0,0,1,1,1,0,0,1,NA,0,2,2,2,0,1,0,0,0,1,1,2,1,0,0,2,0,0,0,1,0,NA,NA,1,1,1,0,0,2,0,0,0,1,2,0,1,2,0,2,0,1,0,2,2,0,1,2,0,0,0,NA,0,0,0,1,2,1,0,2,0,18,12,14,0,16,0,3,11,4,10,7,3,9.8,9.5,9.5,"msq","sett"
1,0,1,0,NA,2,0,0,2,2,1,0,2,2,NA,0,1,3,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,2,0,NA,NA,1,0,1,0,0,1,1,0,1,1,0,1,2,2,0,2,0,1,0,1,1,0,2,0,0,0,1,NA,0,0,0,2,1,1,1,0,0,15,6,7,0,10,9,1,6,2,10,8,3,9.8,9.5,9.5,"msq","sett"
2,0,2,1,NA,2,0,0,1,2,0,1,2,1,NA,0,1,1,0,1,2,0,0,0,0,1,2,1,0,1,1,1,0,0,2,0,NA,NA,1,2,2,0,0,1,1,0,2,1,0,0,2,2,1,1,1,2,0,1,0,0,2,2,0,0,0,NA,1,0,1,1,2,2,0,0,0,18,8,14,1,7,15,2,1,5,10,9,3,9.8,9.5,9.5,"msq","sett"
0,0,2,0,NA,0,0,0,2,0,2,0,3,3,NA,0,2,1,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,0,0,1,0,0,1,0,0,1,1,0,0,3,2,0,1,0,1,1,2,2,0,1,1,0,0,1,NA,0,0,1,0,1,1,0,1,0,10,7,8,0,19,11,0,11,6,10,12,3,9.8,9.5,9.5,"msq","sett"
2,0,1,0,NA,1,0,0,2,1,2,0,0,1,NA,0,1,2,1,0,2,0,0,0,1,1,1,2,0,0,2,0,0,0,1,1,NA,NA,0,1,2,1,1,2,0,2,1,1,2,NA,1,2,1,3,1,2,0,1,2,0,1,2,0,1,2,NA,1,0,1,2,2,1,0,2,1,18,13,16,6,16,10,0,8,6,10,15,3,9.8,9.5,9.5,"msq","sett"
0,0,2,0,NA,1,0,0,2,2,2,0,1,2,NA,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,2,0,NA,NA,0,0,1,0,0,1,0,0,2,1,0,1,2,2,0,0,0,2,0,0,0,0,2,2,0,0,0,NA,0,0,1,2,2,2,2,1,0,16,5,9,0,10,13,1,5,4,10,16,3,9.8,9.5,9.5,"msq","sett"
2,0,2,0,NA,1,0,0,3,3,2,0,1,2,NA,1,2,3,1,0,2,0,0,1,1,2,2,2,0,1,2,0,0,0,3,0,NA,NA,1,2,1,0,0,2,0,0,1,2,3,2,1,2,0,2,0,2,0,1,1,0,2,2,0,0,0,NA,0,0,2,2,2,2,0,1,0,23,9,19,0,13,9,1,9,2,10,19,3,9.8,9.5,9.5,"msq","sett"
0,0,2,3,NA,2,0,0,0,2,0,1,3,2,NA,0,3,2,0,1,2,2,0,0,2,2,1,0,0,1,2,1,3,0,0,3,NA,NA,0,3,0,3,2,3,0,1,0,0,3,0,0,1,0,2,0,2,3,0,0,0,0,3,3,0,3,NA,1,1,2,2,0,1,0,0,2,15,16,11,12,17,16,3,8,8,10,20,3,9.8,9.5,9.5,"msq","sett"
0,0,0,0,NA,0,0,0,1,0,0,2,3,1,NA,0,0,0,0,2,0,1,3,2,0,0,0,0,0,0,0,2,0,0,0,0,NA,NA,0,1,0,1,0,0,2,0,1,0,2,0,1,1,2,0,1,1,3,3,0,0,1,1,0,2,3,NA,2,2,0,0,1,0,2,1,0,0,14,3,5,11,12,2,6,3,10,21,3,9.8,9.5,9.5,"msq","sett"
2,0,1,1,NA,1,0,0,2,2,1,1,0,2,NA,0,1,2,0,1,1,0,0,0,0,0,1,0,0,1,2,0,2,0,1,2,NA,NA,0,1,1,1,0,0,0,0,1,0,0,0,2,1,1,1,0,3,0,0,0,0,1,1,0,0,0,NA,2,2,1,1,1,2,0,1,2,17,8,8,5,12,11,4,10,2,10,22,3,9.8,9.5,9.5,"msq","sett"
1,0,3,0,NA,0,0,0,3,3,1,1,1,3,NA,0,3,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,NA,NA,1,0,1,0,0,1,0,0,3,2,0,0,2,3,0,2,0,3,0,1,1,0,0,1,0,0,0,NA,0,0,0,1,2,1,1,1,1,14,4,9,1,7,6,3,5,1,10,23,3,9.8,9.5,9.5,"msq","sett"
1,0,1,0,NA,1,0,0,2,2,1,0,3,1,NA,0,2,1,1,1,1,0,2,1,1,1,1,1,0,0,1,0,1,0,1,0,NA,NA,1,1,1,1,0,1,2,0,1,1,2,1,1,2,1,1,0,2,2,2,1,0,2,2,1,0,2,NA,1,1,0,1,1,1,2,1,0,9,9,12,2,8,10,3,4,4,10,24,3,9.8,9.5,9.5,"msq","sett"
0,0,1,0,NA,0,0,0,3,1,0,0,1,3,NA,0,2,2,0,0,1,0,3,2,0,0,1,0,0,0,0,0,0,0,3,0,NA,NA,0,0,3,0,0,0,0,0,1,1,2,1,2,3,0,0,0,1,3,2,1,0,1,1,0,0,3,NA,0,0,0,0,2,0,0,1,0,0,7,9,0,16,10,4,9,6,10,27,3,9.8,9.5,9.5,"msq","sett"
2,1,3,1,NA,2,2,0,2,2,3,0,0,2,NA,0,2,2,2,0,2,0,0,0,2,2,2,2,0,0,2,1,0,3,2,0,NA,NA,2,2,2,0,1,2,0,1,2,2,2,NA,2,2,0,2,0,0,0,0,2,2,0,2,0,1,0,NA,0,0,2,2,2,3,0,2,2,24,11,22,8,11,14,1,7,3,10,28,3,9.8,9.5,9.5,"msq","sett"
0,0,1,0,NA,0,0,0,1,1,1,0,2,1,NA,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,1,NA,0,0,0,1,1,0,0,1,0,10,10,3,0,16,3,3,11,5,10,29,3,9.8,9.5,9.5,"msq","sett"
3,0,3,0,0,1,0,0,3,3,3,0,1,3,3,0,3,3,3,0,3,0,1,0,3,3,3,3,0,0,3,0,0,0,3,0,1,0,3,0,3,0,0,3,0,0,3,3,3,NA,0,3,0,3,0,3,1,0,3,0,0,3,0,0,2,0,0,0,3,3,3,2,NA,NA,NA,NA,NA,NA,NA,13,3,2,10,1,10,10,2,10.17,10,10,"r","COPE"
2,1,1,0,1,2,0,1,1,2,1,0,0,1,1,0,2,2,2,0,1,0,0,0,2,2,2,2,0,0,2,0,0,0,2,0,1,0,1,1,1,0,1,2,0,1,1,2,2,0,0,2,0,1,1,2,0,0,2,0,0,2,1,0,0,0,0,0,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,16,15,1,9,7,10,11,2,10.17,10,10,"r","COPE"
2,0,2,0,1,2,0,1,2,2,2,1,2,2,2,1,2,2,2,1,2,1,3,1,1,2,2,2,0,2,2,1,1,1,2,0,2,1,1,1,2,1,1,2,1,0,1,2,2,NA,1,2,1,2,0,1,3,1,2,1,1,2,0,1,2,0,1,1,NA,1,2,2,NA,NA,NA,NA,NA,NA,NA,15.5,11,4,9,5.5,10,12,2,10.17,10,10,"r","COPE"
1,1,2,3,2,1,1,1,0,2,2,2,1,1,0,2,1,0,0,2,3,3,0,2,0,1,0,0,1,3,1,2,2,0,0,2,1,1,1,2,0,2,1,1,0,2,1,0,0,1,2,1,2,0,2,1,0,0,1,1,1,1,2,2,0,0,3,3,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,14,7,0,7,4,10,13,2,10.17,10,10,"r","COPE"
2,0,2,0,0,1,0,0,2,1,2,0,0,1,2,0,2,2,2,0,2,0,1,0,2,2,2,2,0,0,1,0,0,0,2,0,0,0,1,0,2,0,0,1,0,0,0,2,2,1,0,2,0,2,0,1,1,1,2,0,1,1,1,0,2,1,0,0,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,17,2,5,10,5,10,101,2,10.33,10,10,"r","ROG1"
0,0,1,0,0,0,0,0,2,2,1,0,1,2,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,14,3,0,10,3,10,103,2,10.33,10,10,"r","ROG1"
2,2,1,1,1,0,0,0,2,1,2,0,3,3,1,0,1,2,2,1,3,1,3,1,1,1,1,2,0,0,2,1,2,2,2,0,1,1,1,2,1,0,1,0,1,0,2,2,2,0,1,2,1,2,0,2,3,1,1,0,0,1,0,1,3,2,1,0,0,0,3,1,NA,NA,NA,NA,NA,NA,NA,7,17,2,4,3,10,135,2,10.33,10,10,"r","ROG1"
0,0,0,0,0,0,0,0,1,1,0,0,3,1,1,0,2,2,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,2,0,1,2,1,3,0,1,1,0,0,3,1,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,22,7,0,13,7,10,136,2,10.33,10,10,"r","ROG1"
0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,16,13,3,8,7,10,137,2,10.33,10,10,"r","ROG1"
1,0,2,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,1,2,1,0,1,0,1,0,2,1,1,1,1,1,1,1,1,2,1,0,1,1,0,1,2,1,0,0,0,0,1,0,NA,NA,NA,6,14,10,6,17,11,2,7,7,11,1,5,10.58,10.5,10.5,"r","PATS"
3,0,3,0,0,2,0,0,2,1,2,0,0,1,3,0,2,1,1,0,1,0,0,0,3,2,1,2,0,0,3,0,0,0,3,0,0,0,1,2,1,0,0,2,0,0,2,2,0,1,1,2,0,2,0,2,0,0,3,0,1,2,0,0,0,2,0,0,2,2,2,1,NA,NA,NA,24,11,16,0,5,6,4,2,1,11,4,5,10.58,10.5,10.5,"r","PATS"
1,0,1,0,0,0,0,0,2,1,1,0,0,2,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,2,0,0,1,1,2,0,1,0,1,1,2,2,0,1,0,0,0,1,2,0,0,0,1,2,0,NA,NA,NA,8,10,5,2,13,12,2,7,4,11,7,5,10.58,10.5,10.5,"r","PATS"
1,0,1,0,1,0,1,1,1,1,0,1,3,1,1,2,1,1,2,2,2,1,3,0,1,0,3,3,1,2,0,1,1,2,1,0,0,0,1,1,2,2,3,0,3,2,0,1,0,0,2,2,1,2,0,0,3,3,2,2,0,1,0,0,3,1,1,0,0,1,2,0,NA,NA,NA,2,18,14,11,16,21,1,8,6,11,8,5,10.58,10.5,10.5,"r","PATS"
0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,1,0,0,1,NA,0,0,3,1,1,0,0,0,0,0,0,0,2,0,0,0,2,3,0,0,0,2,0,0,1,0,2,0,0,0,2,1,0,0,0,1,3,3,0,0,2,0,0,0,3,1,0,0,0,0,1,0,NA,NA,NA,0,8,0,2,16,18,1,8,5,11,9,5,10.58,10.5,10.5,"r","PATS"
0,0,1,0,0,0,0,0,2,2,1,0,0,1,1,0,2,2,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,3,0,3,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1,1,2,1,NA,NA,NA,15,13,4,1,12,16,3,6,4,11,11,5,10.58,10.5,10.5,"r","PATS"
0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,2,2,1,0,1,0,0,1,2,1,0,0,0,1,0,0,NA,NA,NA,5,13,4,0,13,7,1,7,5,11,16,5,10.58,10.5,10.5,"r","PATS"
0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,1,2,0,0,0,0,1,1,0,1,1,0,0,2,0,1,0,0,0,2,2,0,0,2,0,0,0,0,0,0,1,1,0,0,2,2,0,1,1,0,0,2,3,0,2,0,0,0,0,0,NA,NA,NA,3,20,1,10,12,10.3,2,5,6,11,17,5,10.58,10.5,10.5,"r","PATS"
1,0,1,0,0,1,0,1,2,1,1,0,1,1,2,0,2,2,2,0,2,0,1,0,1,2,2,2,0,0,1,0,0,0,2,0,0,0,2,0,2,0,0,2,1,0,1,2,1,1,1,3,0,2,0,1,1,1,2,0,1,2,1,0,0,1,0,0,1,1,2,1,NA,NA,NA,16,10,16,0,14,5,1,9,3,11,18,5,10.58,10.5,10.5,"r","PATS"
0,0,1,0,0,0,0,0,1,2,2,0,1,2,1,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,2,0,2,1,1,2,2,2,0,1,0,1,0,1,1,0,1,0,0,0,0,2,1,0,0,2,1,2,NA,NA,NA,13,6,9,0,6,9,2,2,3,11,19,5,10.58,10.5,10.5,"r","PATS"
0,0,2,0,0,0,0,0,3,1,1,0,1,3,0,0,1,2,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,1,0,2,2,2,0,1,0,3,0,1,2,0,1,0,0,0,0,3,0,0,0,1,2,1,NA,NA,NA,12,5,4,1,13,12,3,9,3,11,20,5,10.58,10.5,10.5,"r","PATS"
2,0,0,1,1,0,0,0,1,0,0,1,3,1,0,1,2,1,0,1,3,0,3,2,0,0,1,0,0,2,0,1,2,0,1,1,1,3,0,0,0,3,2,1,0,0,1,0,2,1,1,1,2,2,0,1,3,3,3,0,0,1,0,1,3,1,1,1,0,0,2,0,NA,NA,NA,3,16,9,7,17,13,0,12,4,11,21,5,10.58,10.5,10.5,"r","PATS"
3,0,3,0,3,3,0,0,3,1,1,0,0,0,3,0,3,1,3,0,3,0,0,0,0,3,3,3,0,0,3,0,0,1,3,0,0,0,3,0,3,0,1,3,0,2,2,2,3,0,0,2,0,2,1,0,0,1,3,0,0,3,1,0,0,0,0,0,2,2,3,2,NA,NA,NA,27,13,28,5,20,7,5,12,8,11,22,5,10.58,10.5,10.5,"r","PATS"
1,0,1,0,0,0,0,0,2,1,2,0,0,2,1,0,1,1,0,1,2,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,2,2,2,1,1,2,0,0,1,1,2,0,1,2,0,1,0,1,0,0,1,0,1,2,0,0,1,1,0,0,1,2,1,1,NA,NA,NA,16,12,16,2,13,21,2,8,5,11,24,5,10.58,10.5,10.5,"r","PATS"
0,0,1,0,2,0,0,0,2,2,0,0,1,2,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,2,0,0,0,1,3,0,0,0,0,2,2,0,0,1,1,0,0,3,2,0,0,0,0,1,0,NA,NA,NA,1,7,3,1,18,10,0,10,5,11,25,5,10.58,10.5,10.5,"r","PATS"
0,0,0,0,0,0,0,0,1,1,0,2,2,1,0,1,1,0,0,2,0,1,2,2,0,0,0,0,0,1,0,2,2,0,0,2,1,2,0,0,0,2,0,0,1,0,1,0,0,1,1,1,1,0,0,1,2,2,0,0,1,0,0,1,2,1,2,1,0,0,1,0,NA,NA,NA,3,12,0,6,16,9,0,11,4,11,27,5,10.58,10.5,10.5,"r","PATS"
1,0,1,0,2,0,0,0,1,0,1,0,1,1,1,1,1,2,0,0,1,2,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,2,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,1,1,2,0,0,2,0,3,1,0,0,0,0,1,1,1,NA,NA,NA,11,19,8,5,11,7,2,8,2,11,28,5,10.58,10.5,10.5,"r","PATS"
2,0,1,0,0,1,0,0,3,2,2,0,1,3,2,1,3,2,1,1,2,0,0,0,1,1,2,1,0,0,1,0,0,0,2,0,0,1,2,0,2,0,1,1,0,1,1,2,2,0,3,2,0,2,0,1,2,1,2,0,2,2,0,0,1,3,0,0,1,1,2,1,NA,NA,NA,14,6,18,2,4,9,6,2,1,11,29,5,10.58,10.5,10.5,"r","PATS"
0,0,0,0,0,0,0,0,1,1,1,0,2,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,2,1,0,1,3,2,0,2,0,1,1,0,0,0,2,1,0,0,2,1,0,0,0,2,0,0,NA,NA,NA,7,5,2,0,6,4,5,3,2,11,34,5,10.58,10.5,10.5,"r","PATS"
0,0,1,0,0,0,0,0,2,0,0,0,1,NA,0,0,0,0,2,NA,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,3,0,0,2,0,2,0,0,3,1,2,NA,0,1,0,0,0,2,0,0,0,0,2,0,NA,NA,NA,7,NA,10,0,16,9,4.4,10,5,11,38,5,10.58,10.5,10.5,"r","PATS"
3,0,2,0,1,1,0,0,1,0,1,0,2,1,2,2,2,1,0,0,3,0,1,0,0,2,1,1,0,0,1,0,0,0,2,0,0,0,0,1,2,1,2,2,0,1,1,2,0,1,0,1,0,2,0,0,1,1,2,0,0,2,0,1,1,0,0,0,0,3,1,2,NA,NA,NA,19,19,15,4,15,13,0,6,6,11,39,5,10.58,10.5,10.5,"r","PATS"
0,0,1,0,1,0,1,0,1,2,1,0,2,2,0,0,2,1,0,1,1,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,2,1,1,0,1,2,1,1,0,1,0,2,3,3,2,1,2,0,0,1,2,2,1,0,0,0,2,0,NA,NA,NA,1,9,4,4,10,9,0,7,2,11,40,5,10.58,10.5,10.5,"r","PATS"
2,0,2,0,1,1,0,0,1,NA,1,0,1,2,1,NA,2,2,0,0,2,0,1,1,0,0,0,0,1,0,2,0,0,0,1,0,1,0,0,1,1,1,0,2,1,0,1,1,2,NA,1,1,0,2,1,1,1,1,2,0,1,2,0,1,1,1,0,0,0,2,2,1,NA,NA,NA,15,NA,12,2,12,8,2,8,2,11,41,5,10.58,10.5,10.5,"r","PATS"
1,0,1,0,0,1,0,0,3,2,1,1,2,2,1,0,3,2,0,1,2,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,2,1,0,0,2,1,0,0,1,0,2,0,2,0,3,3,1,2,0,2,0,2,1,0,1,1,0,0,0,2,0,0,0,1,3,0,NA,NA,NA,11,5,11,1,18,7,3,8,7,11,42,5,10.58,10.5,10.5,"r","PATS"
1,0,2,0,1,0,0,0,1,1,2,1,2,2,1,1,2,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0,0,2,0,2,1,1,1,1,2,0,1,1,0,2,1,1,0,NA,3,1,2,0,1,2,1,1,0,1,1,0,1,2,1,1,0,1,1,2,2,NA,NA,NA,12,NA,11,3,8,17,4,5,3,11,43,5,10.58,10.5,10.5,"r","PATS"
0,0,1,0,1,0,0,0,2,0,1,1,1,2,2,0,2,2,0,1,1,1,3,1,0,0,1,1,0,0,0,1,0,0,2,0,2,2,0,0,2,1,0,0,1,1,0,2,0,2,2,3,0,2,1,2,3,3,0,0,2,1,0,1,3,3,1,0,0,0,2,0,NA,NA,NA,0,10,8,4,10,14,3,7,3,11,50,5,10.58,10.5,10.5,"r","PATS"
1,0,1,0,1,1,0,0,2,0,1,1,1,2,1,0,2,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,0,1,1,0,2,1,0,0,1,2,0,2,2,0,1,0,0,1,1,2,1,1,2,1,1,1,1,1,0,0,1,2,0,NA,NA,NA,11,11,12,2,20,10,3,12,7,11,51,5,10.58,10.5,10.5,"r","PATS"
0,1,1,2,2,0,3,0,0,0,0,1,3,2,0,2,1,2,0,1,1,2,3,2,0,0,0,0,1,3,0,1,2,1,3,1,3,3,0,0,0,2,0,0,1,0,1,1,1,1,3,2,1,1,2,1,3,3,1,1,1,1,0,2,3,1,0,3,0,0,0,0,NA,NA,NA,0,13,4,15,15.5,16,1,10,3.5,11,53,5,10.58,10.5,10.5,"r","PATS"
0,2,0,1,2,0,0,0,0,0,0,3,3,0,0,2,1,0,0,3,0,1,1,1,0,0,0,0,2,3,0,3,2,1,0,2,1,1,0,3,0,2,3,0,3,2,0,0,0,1,2,0,3,0,1,0,2,1,0,3,2,0,0,1,2,1,3,1,0,1,0,0,NA,NA,NA,5,22,0,15,14,10,1,8,4,11,54,5,10.58,10.5,10.5,"r","PATS"
1,0,1,0,1,0,0,0,2,2,2,0,1,2,2,0,2,2,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,2,0,1,0,0,0,2,1,0,2,1,0,2,2,1,1,1,2,0,2,0,2,1,1,2,0,1,1,0,0,1,2,0,0,0,2,2,1,NA,NA,NA,14,7,10,1,3,14,2,0,1,11,57,5,10.58,10.5,10.5,"r","PATS"
2,0,2,0,2,2,0,0,2,3,3,0,0,2,2,1,2,2,2,0,3,0,1,0,2,1,2,2,0,0,2,0,0,0,2,0,0,0,1,1,2,0,1,2,0,1,2,1,1,0,3,1,0,1,0,2,0,0,2,1,1,1,0,0,1,2,0,1,1,2,2,2,NA,NA,NA,19,7,19,3,6,13,3,2,3,11,58,5,10.58,10.5,10.5,"r","PATS"
1,0,0,0,2,0,0,0,2,1,0,0,0,2,1,0,2,2,1,0,2,0,2,1,0,1,1,1,0,1,1,0,0,1,2,0,1,1,0,0,2,0,0,1,1,0,0,2,2,0,1,2,0,1,0,1,2,1,2,0,0,1,0,0,2,2,0,0,0,1,2,0,NA,NA,NA,8,11,10,1,4,18,7,1,2,11,59,5,10.58,10.5,10.5,"r","PATS"
2,0,1,1,2,2,1,0,2,2,2,0,1,1,3,0,1,2,1,0,2,1,2,1,2,1,3,3,1,1,2,0,0,1,2,0,0,0,2,1,2,1,2,2,0,2,2,2,1,0,2,1,1,2,0,2,3,1,2,2,0,0,2,2,3,1,1,1,2,1,2,0,NA,NA,NA,11,14,18,9,12,5,2,10,2,11,61,5,10.58,10.5,10.5,"r","PATS"
0,0,0,0,2,0,0,0,3,3,1,2,2,3,0,1,2,2,1,1,2,1,3,1,0,0,0,0,0,0,0,0,1,0,1,1,0,3,0,0,1,1,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,3,1,1,2,0,0,0,3,3,0,1,0,0,2,1,NA,NA,NA,4,7,4,4,16,12,1,11,4,11,69,5,10.58,10.5,10.5,"r","PATS"
1,0,1,0,0,0,0,0,0,1,1,0,2,2,1,0,2,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,1,1,0,1,0,0,2,0,1,0,1,1,0,2,0,2,1,2,1,0,0,0,0,0,1,2,1,0,0,0,1,1,NA,NA,NA,10,9,6,1,14,8,4,8,4,11,70,5,10.58,10.5,10.5,"r","PATS"
1,0,1,0,1,0,0,0,2,1,2,2,3,3,1,2,2,2,0,1,2,2,3,1,0,0,0,1,0,1,0,2,2,1,1,2,2,3,1,2,1,2,1,1,0,0,2,1,2,1,3,1,0,2,0,1,3,3,1,1,2,2,0,3,3,1,1,0,0,1,1,0,NA,NA,NA,3,12,13,8,12,10,1,7,4,11,71,5,10.58,10.5,10.5,"r","PATS"
