"vote88","pri82","pan82","novote82","deathok","forinvok","limimp","paydebt","keepind","polint","auth","natecon","futecok","persecon","futperok","school","age","female","prof","working","union","townsize","north","south","zmgm","religion","pristr","othcok","othsocok","ratemdm","traitmjc","traitccs","one"
3,0,0,0,3,3,1,3,1,1,3,3,2,3,4,6,18,1,0,0,0,5,0,0,1,1,1,2,1,8,0,0,1
2,1,0,0,2,2,1,3,1,4,2,1,1,2,3,7,44,0,0,0,0,5,0,0,1,5,1,3,1,1,4,0,1
2,0,0,0,1,3,1,2,1,3,3,2,1,1,1,9,28,1,0,0,0,5,0,0,1,3,1,2,1,5,3,0,1
1,1,0,0,1,3,1,3,3,2,3,3,2,3,2,7,71,1,0,0,0,5,0,0,1,6,2,2,2,10,0,0,1
1,0,0,0,1,3,3,1,1,3,3,2,3,3,4,9,23,1,0,0,0,5,0,0,1,3,3,1,1,7,0,0,1
2,0,1,0,3,3,1,3,1,3,3,1,2,2,4,5,39,1,0,0,0,5,0,0,1,3,1,3,1,6,2,0,1
3,0,1,0,3,1,1,1,3,1,3,2,1,3,3,9,58,1,1,0,0,5,0,0,1,5,3,2,1,8,0,4,1
2,0,1,0,3,3,1,3,3,4,3,1,1,3,3,7,75,1,0,0,0,5,0,0,1,5,1,3,2,1,0,2,1
3,1,0,0,1,3,1,1,1,2,3,1,1,3,4,5,40,1,0,0,1,5,0,0,1,3,2,3,1,7,2,1,1
2,0,1,0,1,2,3,3,1,2,3,2,2,3,2,3,32,1,0,0,0,5,0,0,1,2,2,2,2,7,0,1,1
2,0,1,0,3,3,3,1,1,4,3,2,1,3,1,9,28,0,1,0,0,5,0,0,1,5,3,2,2,4,2,0,1
1,1,0,0,3,3,1,3,3,4,2,1,3,3,4,5,60,0,0,0,0,5,0,0,1,5,3,3,1,8,0,0,1
1,1,0,0,3,3,1,1,1,4,2,2,2,3,4,9,48,0,0,0,0,5,0,0,1,2,3,2,1,8,0,0,1
2,0,0,0,3,1,1,1,1,2,4,3,2,2,3,9,19,0,0,0,0,5,0,0,1,4,1,2,1,8,3,0,1
2,0,1,0,3,1,3,1,1,3,4,3,2,3,4,9,33,0,1,0,1,5,0,0,1,5,3,2,1,5,3,0,1
1,1,0,0,3,3,3,3,1,2,4,1,2,2,3,9,41,0,1,0,0,5,0,0,1,3,3,2,1,6,2,0,1
2,0,1,0,3,1,3,1,1,3,3,2,2,2,4,9,31,0,1,0,0,5,0,0,1,2,1,2,2,7,4,0,1
2,0,1,0,3,1,1,1,1,2,4,1,2,2,3,5,50,0,0,0,0,5,0,0,1,3,1,2,1,7,3,0,1
1,1,0,0,3,1,3,3,1,2,4,3,3,2,4,9,46,0,1,0,0,5,0,0,1,3,3,2,1,9,0,0,1
1,1,0,0,3,2,3,1,1,3,3,3,1,3,3,9,24,0,0,0,0,5,0,0,1,3,1,1,1,8,0,0,1
2,0,0,0,3,1,3,1,1,2,3,3,2,2,3,6,18,0,0,0,0,5,0,0,1,4,3,2,2,1,4,0,1
3,0,1,0,1,1,3,1,1,1,3,3,2,2,3,9,33,0,0,0,0,5,0,0,1,1,1,2,2,1,1,1,1
1,0,0,0,1,1,3,3,1,2,3,3,2,2,3,8,20,0,0,0,0,5,0,0,1,3,3,2,1,9,2,0,1
2,0,0,0,3,3,1,3,3,3,3,1,1,3,2,8,20,0,0,0,0,5,0,0,1,4,3,3,1,3,2,1,1
2,0,0,0,3,3,3,3,1,2,2,3,2,3,3,9,37,0,1,0,0,5,0,0,1,5,1,2,2,8,0,1,1
2,0,1,0,3,3,3,3,1,2,4,2,2,2,4,5,60,0,0,0,0,5,0,0,1,5,1,2,1,6,3,0,1
3,0,0,1,1,1,3,3,3,2,3,3,2,2,3,8,25,0,0,0,0,5,0,0,1,3,3,3,1,8,0,4,1
1,0,0,0,1,1,3,3,1,2,2,3,2,2,3,8,22,0,0,0,0,5,0,0,1,5,1,2,1,6,0,0,1
2,0,0,0,3,1,2,3,1,3,3,3,3,3,3,7,20,0,0,0,0,5,0,0,1,2,2,2,1,1,3,0,1
3,0,0,1,3,2,1,1,1,2,3,3,2,1,2,6,18,1,0,0,0,5,0,0,1,4,3,2,1,6,3,1,1
2,1,0,0,3,1,3,3,3,2,2,2,2,2,3,7,38,1,0,0,0,5,0,0,1,5,3,2,2,7,3,1,1
2,0,0,0,3,1,3,1,1,2,3,3,2,2,3,6,18,0,0,0,0,5,0,0,1,3,1,2,2,7,4,0,1
3,0,0,1,1,1,3,3,1,3,3,1,1,2,3,7,21,0,0,0,0,5,0,0,1,3,3,1,1,9,2,1,1
1,1,0,0,3,1,1,1,1,3,4,4,3,3,3,9,40,0,0,0,0,5,0,0,1,5,1,1,1,10,1,0,1
2,0,1,0,3,3,1,3,1,1,2,1,2,3,1,9,52,0,0,0,0,5,0,0,1,3,1,3,1,4,0,0,1
3,0,0,0,3,3,1,3,1,3,3,1,1,3,3,7,24,0,0,0,1,5,0,0,1,2,2,2,1,7,0,3,1
2,0,1,0,1,1,3,1,1,2,4,3,2,2,3,9,38,0,1,0,0,5,0,0,1,3,3,1,2,6,2,0,1
1,1,0,0,3,1,3,3,3,2,3,3,2,3,3,9,36,0,1,0,0,5,0,0,1,5,1,2,2,8,1,0,1
2,0,0,0,3,2,3,3,1,4,3,1,2,3,2,9,34,0,1,0,0,5,0,0,1,1,1,3,1,5,3,0,1
1,1,0,0,3,1,3,1,1,2,4,2,3,2,3,9,30,0,0,0,1,5,0,0,1,5,1,2,2,6,1,0,1
2,0,1,0,3,1,3,1,1,3,2,3,2,2,3,9,27,0,0,0,0,5,0,0,1,5,3,1,2,5,3,0,1
1,0,0,0,3,1,1,1,1,2,3,2,2,3,3,8,19,0,0,0,0,5,0,0,1,5,1,2,1,8,0,0,1
1,1,0,0,3,1,3,1,1,2,2,3,2,3,3,9,40,0,1,0,0,5,0,0,1,3,2,2,1,9,0,0,1
2,0,1,0,3,1,3,1,1,1,3,1,3,3,3,8,26,0,0,0,0,5,0,0,1,5,1,2,1,5,4,0,1
1,1,0,0,3,1,3,1,1,2,2,3,1,2,3,9,36,0,0,0,0,5,0,0,1,3,1,2,2,8,2,0,1
2,0,0,0,1,1,3,3,1,2,3,3,3,2,3,8,21,0,0,0,0,5,0,0,1,3,1,2,2,3,4,0,1
3,0,1,0,1,1,3,1,1,2,2,3,2,2,3,9,50,0,0,0,0,5,0,0,1,5,3,2,1,1,2,1,1
1,1,0,0,3,1,1,3,1,3,4,2,2,2,4,9,39,0,1,0,0,5,0,0,1,5,3,3,1,6,0,0,1
1,1,0,0,3,1,3,1,1,3,4,3,2,2,3,9,28,0,1,0,0,5,0,0,1,3,3,1,1,6,1,0,1
1,1,0,0,3,1,3,3,1,2,3,3,2,2,4,9,38,0,1,0,0,5,0,0,1,3,1,2,1,9,2,0,1
3,0,1,0,1,1,1,1,1,4,3,2,3,3,5,7,25,0,1,0,1,5,0,0,1,4,2,3,2,8,2,1,1
2,0,1,0,1,3,1,1,1,2,3,2,1,3,3,7,37,0,0,1,0,5,0,0,1,1,1,3,1,7,4,0,1
1,0,0,0,3,3,3,3,1,2,2,2,2,3,3,6,18,0,0,0,0,5,0,0,1,3,2,1,1,6,0,2,1
1,1,0,0,1,1,1,1,3,4,3,2,3,3,4,9,34,1,1,0,0,5,0,0,1,1,2,1,1,6,0,4,1
2,1,0,0,1,3,1,3,1,3,2,1,1,3,3,3,38,1,0,0,0,5,0,0,1,6,1,2,2,6,2,0,1
2,0,1,0,3,3,1,3,1,2,3,2,1,3,4,8,27,1,0,0,0,5,0,0,1,4,2,3,1,6,3,0,1
2,1,0,0,1,2,3,1,1,3,4,3,2,3,3,7,31,1,0,0,0,5,0,0,1,5,1,3,1,8,2,0,1
2,1,0,0,3,1,3,3,1,1,3,3,2,2,4,8,72,1,0,0,0,5,0,0,1,1,1,2,2,3,4,0,1
1,1,0,0,3,1,3,3,1,2,4,3,2,3,4,7,44,1,0,0,0,5,0,0,1,2,1,3,2,8,1,2,1
2,0,1,0,3,1,3,3,1,2,4,3,3,3,3,9,27,1,1,0,0,5,0,0,1,5,1,2,1,5,4,0,1
2,0,0,1,1,1,3,1,1,3,2,3,2,3,3,7,38,1,0,0,0,5,0,0,1,3,3,1,2,6,3,1,1
2,0,0,1,3,2,3,1,1,2,2,3,2,3,3,8,25,0,0,0,0,5,0,0,1,2,1,2,2,7,4,0,1
3,0,0,1,3,1,1,1,1,2,3,3,2,3,2,3,43,1,0,0,0,5,0,0,1,5,1,2,2,7,0,4,1
2,0,1,0,3,3,3,3,1,2,4,3,1,3,4,2,63,1,0,0,0,5,0,0,1,3,1,2,1,7,3,0,1
2,0,1,0,1,3,1,3,1,3,3,2,1,3,3,9,23,1,1,0,1,5,0,0,1,5,1,2,2,5,0,0,1
1,0,0,0,3,3,1,1,2,2,3,2,2,3,2,7,20,1,1,0,0,5,0,0,1,3,1,2,2,1,0,0,1
2,0,0,0,3,3,3,3,1,3,1,1,1,2,4,8,19,1,0,0,0,5,0,0,1,2,1,3,2,2,2,0,1
2,0,1,0,1,1,3,1,3,2,4,1,1,3,1,8,28,1,0,0,0,5,0,0,1,2,1,2,1,1,1,1,1
2,0,1,0,1,3,3,3,1,3,2,3,3,3,2,8,43,1,0,0,0,5,0,0,1,5,1,3,1,8,3,0,1
1,1,0,0,3,1,3,3,1,3,3,2,3,3,5,5,40,1,0,0,0,5,0,0,1,5,2,1,2,5,0,0,1
1,1,0,0,3,1,1,1,1,3,3,2,2,3,3,7,28,1,0,0,0,5,0,0,1,5,2,2,2,8,0,0,1
1,0,0,0,1,1,3,3,2,2,3,3,2,2,3,9,22,1,0,0,0,5,0,0,1,5,2,2,1,6,0,0,1
3,0,0,0,3,1,3,1,1,2,4,3,3,2,2,9,58,1,0,0,0,5,0,0,1,5,1,2,1,6,3,0,1
1,1,0,0,1,1,3,1,1,3,4,1,3,2,3,7,57,1,0,0,0,5,0,0,1,3,1,1,2,8,0,0,1
1,0,0,0,3,2,3,1,1,2,3,3,2,1,3,9,21,0,0,0,0,5,0,0,1,5,1,2,1,8,0,0,1
1,1,0,0,3,1,3,1,1,2,3,3,1,2,4,5,30,1,0,0,0,5,0,0,1,3,2,2,2,7,0,0,1
1,1,0,0,3,1,3,3,1,2,3,3,2,2,4,7,35,1,0,0,0,5,0,0,1,2,1,2,1,8,0,0,1
2,0,1,0,1,1,3,3,1,2,4,3,2,2,3,7,38,1,0,0,0,5,0,0,1,3,3,2,1,8,4,0,1
1,0,0,0,1,3,1,3,3,4,3,2,3,3,4,8,18,1,0,0,0,5,0,0,1,1,2,1,1,8,0,1,1
2,0,0,1,2,2,2,3,1,1,3,1,1,2,1,7,35,1,1,0,1,5,0,0,1,5,2,3,1,5,1,0,1
1,0,0,0,3,1,3,1,1,2,4,3,2,3,4,7,22,1,0,0,0,5,0,0,1,3,3,2,2,8,0,0,1
1,1,0,0,3,2,3,3,1,2,3,3,2,1,3,7,42,1,0,0,0,5,0,0,1,4,1,1,2,9,0,0,1
1,1,0,0,3,1,3,1,3,2,4,2,2,1,2,4,58,1,0,0,0,5,0,0,1,5,1,2,2,8,0,0,1
2,0,1,0,3,2,3,3,1,2,2,3,2,2,4,7,50,1,0,0,0,5,0,0,1,5,1,2,1,1,3,1,1
1,0,0,0,3,1,3,3,1,2,3,1,2,3,3,8,23,1,0,0,0,5,0,0,1,5,3,2,1,6,1,0,1
1,1,0,0,3,3,3,3,1,2,4,3,2,2,5,7,43,1,1,0,1,5,0,0,1,5,3,2,1,8,0,0,1
2,1,0,0,3,1,3,3,1,2,3,3,1,2,4,9,34,1,0,0,0,5,0,0,1,3,3,2,2,6,4,0,1
1,1,0,0,3,1,3,1,1,2,3,3,3,2,3,6,24,1,0,0,0,5,0,0,1,3,2,2,2,8,1,0,1
2,0,1,0,1,1,3,1,3,2,3,3,2,3,3,9,38,1,1,0,0,5,0,0,1,5,2,2,2,7,0,4,1
1,0,0,0,3,1,1,1,1,3,3,2,2,2,3,6,19,1,0,0,0,5,0,0,1,5,3,2,1,8,1,0,1
2,0,1,0,1,1,2,1,1,3,2,1,2,3,3,6,65,1,0,0,0,5,0,0,1,3,2,2,1,5,4,0,1
1,1,0,0,1,2,3,3,3,2,3,2,3,1,2,2,60,1,0,0,0,5,0,0,1,3,1,1,2,9,1,0,1
3,0,0,0,3,2,1,1,3,4,3,1,1,3,1,9,25,1,1,0,0,5,0,0,1,2,1,3,1,4,0,3,1
1,1,0,0,3,1,1,3,1,1,3,1,1,3,5,7,26,1,0,0,0,5,0,0,1,5,3,3,1,8,0,0,1
2,0,1,0,3,3,1,3,3,1,2,2,3,3,3,9,37,1,0,0,0,5,0,0,1,5,2,3,1,3,1,0,1
1,1,0,0,1,3,3,3,1,2,1,2,1,3,2,3,38,0,0,0,0,5,0,0,1,5,1,2,1,6,1,1,1
3,0,1,0,3,3,1,1,1,2,2,2,2,3,4,4,37,0,0,0,1,5,0,0,1,3,1,3,2,7,0,3,1
2,1,0,0,1,1,1,3,1,2,2,1,1,3,1,1,58,0,0,0,0,5,0,0,1,5,3,1,1,8,0,0,1
3,0,0,0,1,2,3,3,1,3,3,2,2,3,4,8,25,0,1,0,0,5,0,0,1,1,1,2,2,7,0,2,1
2,0,1,0,1,3,3,3,1,3,3,2,1,2,2,5,30,0,0,0,0,5,0,0,1,4,1,3,2,6,0,0,1
2,0,0,1,1,2,1,3,2,1,2,1,2,2,4,3,25,0,0,0,1,5,0,0,1,2,2,1,1,8,0,0,1
3,0,0,0,1,2,1,1,3,3,2,1,3,2,4,7,23,0,0,0,0,5,0,0,1,4,1,3,1,7,1,2,1
3,0,0,0,1,1,3,1,2,2,3,2,1,2,2,5,30,0,0,0,0,5,0,0,1,4,2,2,1,5,0,1,1
1,0,0,0,1,3,1,1,2,1,3,2,3,3,3,4,52,0,0,0,0,5,0,0,1,1,1,3,2,10,0,3,1
1,0,0,0,3,3,3,3,1,3,3,3,2,3,4,7,22,0,0,0,0,5,0,0,1,5,1,2,1,8,1,0,1
3,0,0,0,1,1,3,3,3,1,2,1,1,1,2,3,33,0,0,1,1,5,0,0,1,4,3,3,2,5,0,4,1
3,1,0,0,3,1,3,3,1,2,2,1,2,2,1,4,30,1,0,0,0,5,0,0,1,3,2,2,1,1,0,2,1
1,1,0,0,1,1,3,3,3,1,3,1,1,3,1,3,46,1,0,0,0,5,0,0,1,6,3,1,1,10,0,0,1
3,1,0,0,3,1,3,3,3,2,2,2,1,3,1,2,39,1,0,0,0,5,0,0,1,4,2,3,1,1,0,0,1
3,0,1,0,1,1,3,1,3,1,3,1,3,2,4,3,43,1,0,0,0,5,0,0,1,5,1,1,1,1,0,4,1
1,1,0,0,1,3,3,3,1,1,3,2,3,2,4,3,40,1,0,0,0,5,0,0,1,3,3,3,1,1,0,1,1
1,1,0,0,1,1,3,3,3,3,3,2,2,2,2,2,39,1,0,0,0,5,0,0,1,5,2,3,1,8,0,0,1
3,0,1,0,1,3,3,1,1,2,2,2,1,3,3,3,36,1,0,0,0,5,0,0,1,3,1,2,1,1,0,0,1
2,0,1,0,3,3,3,1,3,2,2,2,3,3,5,3,26,1,0,0,0,5,0,0,1,3,1,3,1,5,0,3,1
1,0,0,0,1,3,1,3,3,2,3,3,1,3,1,2,20,1,0,0,0,5,0,0,1,4,1,1,1,1,0,0,1
1,0,0,1,1,3,1,1,3,4,3,2,2,3,3,7,26,1,1,0,1,5,0,0,1,2,2,2,1,8,1,0,1
2,0,1,0,1,1,3,3,3,2,3,2,1,2,4,3,40,1,0,0,0,5,0,0,1,5,3,3,2,5,0,0,1
2,0,1,0,3,1,1,3,3,2,2,1,1,1,1,3,30,1,0,0,0,5,0,0,1,5,3,1,1,10,3,0,1
3,0,0,0,1,3,3,3,1,3,2,3,1,3,1,4,18,1,0,0,0,5,0,0,1,5,1,3,2,7,0,2,1
1,1,0,0,1,3,1,1,3,1,4,1,1,1,2,2,38,1,0,1,0,5,0,0,1,3,2,2,1,10,0,0,1
1,0,0,1,3,3,3,3,3,3,2,3,2,3,4,5,28,1,0,0,1,5,0,0,1,5,3,1,1,10,0,0,1
2,1,0,0,3,1,3,3,1,1,3,2,1,2,1,2,58,1,0,0,0,5,0,0,1,5,1,3,1,1,0,0,1
1,1,0,0,1,3,2,3,1,1,2,2,3,2,5,2,65,0,0,0,1,2,0,0,1,6,3,3,2,6,0,1,1
1,0,0,0,1,3,1,3,3,3,2,2,2,3,3,5,24,0,0,0,1,2,0,0,1,3,3,2,1,3,0,1,1
1,0,0,1,1,3,2,3,2,1,1,2,1,3,4,7,20,0,0,0,0,2,0,0,1,5,1,2,2,7,0,0,1
3,1,0,0,1,1,3,1,3,1,3,1,3,3,5,3,36,1,0,0,1,2,0,0,1,3,3,2,2,4,0,1,1
3,0,0,0,3,3,1,3,1,3,1,2,2,3,5,7,28,1,0,0,1,2,0,0,1,1,1,1,1,5,2,0,1
1,1,0,0,3,3,1,3,3,1,3,1,1,3,4,9,22,1,0,0,0,2,0,0,1,2,1,2,2,7,0,1,1
3,0,0,0,1,3,3,3,3,1,3,3,1,3,4,3,50,1,0,0,0,2,0,0,1,5,3,2,2,5,0,1,1
1,1,0,0,1,3,1,3,2,2,2,1,3,2,4,5,42,0,0,1,1,2,0,0,1,4,3,1,2,6,0,0,1
3,0,1,0,1,1,3,3,1,3,3,2,3,3,2,5,54,0,0,1,0,2,0,0,1,6,3,3,1,6,0,4,1
1,0,0,0,3,3,3,3,3,2,3,1,3,2,4,5,23,0,0,1,0,2,0,0,1,3,2,1,1,8,0,1,1
1,0,0,1,1,1,3,3,3,2,3,1,1,3,4,7,25,0,1,0,1,2,0,0,1,2,3,3,1,3,1,1,1
3,0,0,1,3,1,3,1,3,2,3,1,2,1,4,3,32,0,0,1,0,2,0,0,1,5,2,2,1,2,0,0,1
1,1,0,0,3,1,1,1,3,4,3,1,2,2,2,3,58,0,0,0,0,2,0,0,1,2,1,3,1,10,0,0,1
3,0,0,0,3,1,1,1,1,2,2,2,1,2,1,3,30,0,0,1,0,2,0,0,1,4,1,3,1,6,0,4,1
1,1,0,0,3,1,3,3,2,1,3,1,1,2,1,3,50,0,0,1,0,2,0,0,1,5,1,3,1,1,4,0,1
1,1,0,0,3,3,1,3,3,1,3,2,1,2,2,5,34,0,0,1,0,2,0,0,1,2,1,1,1,8,0,0,1
1,0,0,0,1,3,3,3,3,1,3,3,3,3,3,1,44,1,0,0,0,2,0,0,1,5,2,1,1,10,1,0,1
1,0,0,1,3,1,1,3,3,1,3,1,1,2,2,2,43,1,0,0,0,2,0,0,1,5,3,2,1,6,0,0,1
1,1,0,0,1,3,3,3,3,2,3,1,3,3,4,5,25,1,0,0,0,2,0,0,1,5,1,3,1,5,0,1,1
2,0,1,0,3,3,1,3,3,1,3,2,1,2,4,3,44,1,0,0,1,2,0,0,1,3,1,3,2,6,4,0,1
2,0,1,0,1,1,3,3,1,3,3,3,3,3,4,3,54,1,0,0,0,5,0,0,1,5,1,3,2,7,0,2,1
2,0,0,1,1,1,3,3,1,3,4,1,1,2,4,2,20,1,0,0,0,5,0,0,1,2,1,3,1,8,0,1,1
2,0,1,0,1,3,3,3,1,3,4,3,1,3,4,8,25,0,0,0,1,5,0,0,1,6,1,3,2,7,3,0,1
2,0,0,1,1,3,1,3,1,4,4,1,2,3,4,8,19,1,0,0,0,5,0,0,1,5,1,3,2,6,4,0,1
1,0,0,0,1,1,1,1,3,3,2,2,1,3,2,6,19,1,0,0,0,5,0,0,1,5,1,1,1,5,1,1,1
2,1,0,0,1,3,3,1,1,2,3,2,3,3,4,7,34,1,0,0,0,5,0,0,1,3,2,1,2,6,1,1,1
2,0,0,1,3,3,1,3,1,2,4,1,1,3,1,7,36,1,0,0,0,5,0,0,1,6,1,3,1,5,3,0,1
2,1,0,0,3,3,1,3,1,2,3,2,2,3,5,5,29,1,0,0,0,5,0,0,1,3,1,3,2,10,0,0,1
2,0,1,0,3,3,1,3,3,2,2,2,3,3,4,7,35,1,0,0,0,5,0,0,1,5,3,2,1,7,1,0,1
2,1,0,0,1,3,1,3,3,1,3,1,1,3,2,5,74,0,0,0,0,5,0,0,1,5,1,3,2,6,4,0,1
3,0,1,0,3,2,1,3,1,1,2,2,2,3,4,5,30,1,0,0,0,5,0,0,1,3,1,3,2,4,1,1,1
3,0,0,0,3,3,3,3,3,2,3,3,2,3,4,6,18,1,0,0,0,5,0,0,1,5,2,2,1,7,0,2,1
3,1,0,0,3,3,1,3,3,3,2,1,2,3,5,9,32,0,1,0,0,5,0,0,1,5,1,3,1,7,1,0,1
2,0,0,0,1,1,3,3,3,4,2,1,1,2,2,6,18,0,0,0,0,5,0,0,1,2,2,2,1,1,2,0,1
3,0,0,0,3,3,3,3,1,2,3,3,3,3,4,6,19,1,0,0,0,5,0,0,1,2,1,3,1,5,1,2,1
1,1,0,0,1,2,1,3,3,1,2,1,1,1,2,1,41,1,0,0,0,5,0,0,1,4,2,1,1,10,0,0,1
3,1,0,0,1,3,1,3,1,1,2,1,1,2,4,3,24,0,0,1,0,5,0,0,1,5,2,2,1,6,0,0,1
1,1,0,0,1,3,1,3,3,1,2,2,1,3,4,3,60,1,0,0,0,5,0,0,1,5,3,3,1,6,0,0,1
1,0,0,1,1,3,1,3,3,2,2,2,1,2,3,2,38,1,0,0,0,5,0,0,1,5,2,2,1,8,0,0,1
1,0,0,0,1,3,3,1,3,4,2,2,1,2,4,8,21,1,0,0,0,5,0,0,1,2,2,2,1,8,0,0,1
2,0,0,0,1,3,1,3,3,3,2,1,1,1,4,6,18,1,0,0,0,5,0,0,1,3,2,3,2,1,0,0,1
1,1,0,0,1,3,1,3,3,1,2,2,2,3,5,3,28,0,0,1,0,5,0,0,1,3,3,2,1,10,0,0,1
1,1,0,0,1,2,1,3,2,1,3,1,1,2,1,1,57,1,0,0,0,5,0,0,1,5,3,1,1,10,1,0,1
1,1,0,0,3,3,3,1,3,3,3,2,3,3,4,3,35,0,0,1,0,5,0,0,1,2,1,2,2,7,0,2,1
1,1,0,0,1,3,1,3,1,4,4,1,2,3,4,3,38,1,0,0,0,5,0,0,1,5,3,2,1,7,0,3,1
3,0,0,0,3,3,1,1,1,3,4,3,3,3,4,7,24,1,0,0,0,5,0,0,1,3,2,3,2,1,2,0,1
1,1,0,0,1,3,3,2,3,2,4,2,1,1,4,4,47,1,0,0,1,5,0,0,1,2,2,2,2,9,1,0,1
3,1,0,0,3,1,1,3,1,2,2,2,1,3,3,7,25,1,0,0,0,5,0,0,1,2,3,3,2,8,0,3,1
1,1,0,0,1,3,1,3,1,2,2,2,3,3,2,7,36,1,0,0,0,5,0,0,1,5,3,3,2,5,1,0,1
1,1,0,0,3,3,1,3,3,3,2,2,1,3,4,7,63,0,0,0,0,5,0,0,1,5,3,1,1,10,0,0,1
1,1,0,0,1,3,3,3,1,4,3,2,2,2,5,9,44,0,1,0,0,5,0,0,1,5,2,1,1,8,0,0,1
3,1,0,0,3,2,3,2,1,3,2,3,2,3,3,5,45,0,0,0,1,5,0,0,1,2,1,2,1,8,0,2,1
1,1,0,0,3,1,3,3,3,4,3,2,2,3,2,5,39,0,0,1,1,5,0,0,1,2,2,2,1,5,0,0,1
1,0,0,1,1,1,1,3,3,2,4,1,2,2,3,3,33,0,0,0,0,5,0,0,1,3,3,2,2,3,0,0,1
3,0,1,0,3,3,3,3,1,4,3,1,1,2,4,8,24,1,0,0,0,5,0,0,1,2,2,1,2,5,3,0,1
1,0,0,0,1,3,3,3,3,2,4,3,2,3,4,5,32,1,0,0,0,5,0,0,1,2,3,2,2,8,1,3,1
1,1,0,0,3,3,1,1,3,2,3,2,1,3,4,4,51,1,0,0,0,5,0,0,1,3,2,1,1,8,0,1,1
3,0,0,0,1,3,1,3,3,3,2,2,3,3,4,9,62,1,0,0,0,5,0,0,1,2,3,3,2,10,0,1,1
3,0,0,0,1,3,3,1,3,1,2,1,1,2,2,3,32,1,0,0,0,5,0,0,1,1,1,3,1,8,0,2,1
2,0,1,0,3,3,3,1,1,2,3,2,1,2,4,2,50,1,0,0,0,5,0,0,1,5,3,3,1,5,1,0,1
1,1,0,0,1,3,1,3,1,4,3,2,2,3,4,4,36,1,0,0,0,5,0,0,1,4,2,2,1,6,1,0,1
3,0,0,0,1,3,1,1,3,4,2,1,2,3,4,5,20,0,0,0,0,5,0,0,1,3,2,2,2,9,0,0,1
1,1,0,0,3,3,3,3,3,4,2,3,3,3,4,6,52,0,0,0,0,5,0,0,1,3,2,1,2,10,0,1,1
2,0,1,0,1,3,3,1,3,2,4,1,1,3,4,3,48,1,0,0,0,5,0,0,1,3,3,2,1,5,0,0,1
3,1,0,0,3,3,1,3,1,2,4,2,2,2,2,7,43,1,0,0,0,5,0,0,1,4,3,2,2,6,0,0,1
3,0,0,1,3,1,1,3,3,1,3,2,1,3,2,3,53,1,0,0,0,5,0,0,1,5,2,3,2,1,1,3,1
1,0,0,1,1,2,3,3,1,3,3,1,3,2,3,9,20,0,0,0,0,5,0,0,1,4,1,3,2,4,1,0,1
3,0,0,0,3,3,3,3,1,3,4,2,2,3,5,7,23,1,0,0,0,5,0,0,1,4,2,3,2,5,1,3,1
3,0,0,0,1,3,3,3,3,2,4,2,2,3,2,3,55,0,0,0,0,5,0,0,1,5,3,2,2,2,0,0,1
3,0,0,0,3,3,1,3,1,4,2,2,3,2,4,8,32,0,0,0,0,5,0,0,1,4,1,3,2,8,0,4,1
2,1,0,0,3,3,1,1,1,2,3,2,1,3,2,7,28,0,1,0,0,5,0,0,1,5,3,2,1,5,1,0,1
3,1,0,0,3,2,1,1,3,1,4,2,1,3,3,2,57,0,0,1,0,5,0,0,1,5,3,2,2,6,0,2,1
1,0,0,1,1,3,3,3,3,4,2,3,3,3,5,3,33,1,0,0,0,5,0,0,1,5,2,1,1,10,0,0,1
1,1,0,0,1,1,3,3,1,1,4,2,2,2,5,3,50,1,0,0,0,5,0,0,1,5,1,3,1,7,0,0,1
3,1,0,0,3,1,1,3,1,3,3,1,1,3,3,7,47,0,1,0,0,5,0,0,1,3,1,1,2,8,1,1,1
1,1,0,0,1,3,3,3,1,2,3,3,3,3,4,3,45,0,0,1,1,5,0,0,1,5,3,2,2,5,0,0,1
3,0,1,0,3,3,3,1,1,2,3,2,1,2,4,5,33,0,0,0,0,5,0,0,1,5,1,3,1,3,2,0,1
1,1,0,0,1,1,1,3,3,4,2,2,3,2,2,3,33,1,0,0,0,5,0,0,1,5,2,2,2,5,0,2,1
3,0,0,0,1,1,1,1,3,2,3,2,3,3,4,5,25,1,0,0,0,5,0,0,1,5,3,3,2,1,0,3,1
3,0,1,0,1,2,3,3,3,2,3,2,3,2,4,2,34,1,0,0,0,5,0,0,1,5,1,1,1,7,3,0,1
1,0,0,0,1,3,1,3,1,2,2,3,3,3,1,5,18,1,0,0,0,5,0,0,1,5,3,1,1,10,0,1,1
1,1,0,0,1,1,1,3,3,1,2,4,2,3,2,8,26,1,0,0,0,5,0,0,1,3,2,1,1,8,4,0,1
1,0,0,0,3,1,1,3,3,1,4,2,2,3,3,7,21,0,1,0,0,5,0,0,1,2,3,2,1,8,0,0,1
1,1,0,0,3,2,1,3,1,3,3,2,3,3,4,5,32,1,0,0,0,5,0,0,1,5,2,1,1,8,0,0,1
2,0,1,0,1,3,1,3,1,3,3,2,2,3,3,5,38,0,0,1,1,5,0,0,1,2,3,3,1,3,3,1,1
1,1,0,0,3,3,3,3,1,3,2,2,1,3,2,9,27,0,1,0,0,5,0,0,1,1,3,1,2,7,1,0,1
3,0,1,0,1,1,3,3,1,2,4,1,1,3,4,6,33,0,0,1,0,5,0,0,1,2,1,3,2,5,0,2,1
1,1,0,0,3,1,3,3,3,4,4,3,3,3,4,9,31,1,1,0,1,5,0,0,1,3,1,2,2,8,0,1,1
