"Tuna.hid","Tuna.id","Tuna.choice","price.skw","price.cosw","price.sko","price.coso","price.pw"
666,18,"coso",0.69,0.87,0.69,0.29,0.65
666,19,"coso",0.69,0.69,0.69,0.69,0.65
666,20,"coso",0.81,0.69,0.82,0.69,0.65
667,1,"skw",0.69,0.84,0.69,0.89,0.59
667,2,"skw",0.89,0.89,0.49,0.79,0.67
667,3,"skw",0.49,0.89,0.49,0.89,0.67
667,4,"skw",0.69,0.69,0.69,0.69,0.65
667,5,"skw",0.33,0.69,0.33,0.69,0.65
667,6,"skw",0.88,0.69,0.82,0.69,0.65
667,7,"coso",0.81,0.69,0.81,0.19,0.65
667,8,"coso",0.81,0.69,0.81,0.19,0.65
668,1,"skw",0.87,0.59,0.82,0.59,0.65
669,1,"sko",0.69,0.68,0.69,0.68,0.59
670,1,"skw",0.69,0.89,0.69,0.89,0.59
671,1,"skw",0.37,0.87,0.37,0.87,0.67
672,1,"skw",0.29,0.89,0.29,0.89,0.67
672,2,"cosw",0.89,0.39,0.89,0.39,0.67
673,1,"sko",0.49,0.89,0.49,0.89,0.67
674,1,"skw",0.69,0.84,0.69,0.89,0.59
675,1,"sko",0.84,0.84,0.84,0.89,0.59
675,2,"sko",0.79,0.84,0.79,0.89,0.59
675,3,"sko",0.69,0.89,0.89,0.89,0.59
675,4,"sko",0.69,0.89,0.89,0.89,0.59
676,1,"cosw",0.87,0.59,0.87,0.59,0.59
676,2,"cosw",0.89,0.89,0.89,0.49,0.67
676,3,"cosw",0.69,0.5,0.69,0.69,0.65
676,4,"coso",0.69,0.87,0.69,0.29,0.65
677,1,"skw",0.69,0.68,0.69,0.68,0.59
677,2,"skw",0.69,0.68,0.69,0.68,0.59
677,3,"skw",0.59,0.89,0.69,0.89,0.59
677,4,"skw",0.89,0.89,0.59,0.89,0.59
677,5,"skw",0.89,0.79,0.89,0.79,0.67
678,1,"skw",0.49,0.89,0.89,0.45,0.67
678,2,"sko",0.69,0.84,0.69,0.84,0.59
678,3,"coso",0.87,0.59,0.87,0.59,0.59
679,1,"skw",0.69,0.89,0.69,0.89,0.59
679,2,"skw",0.69,0.84,0.69,0.84,0.59
679,3,"skw",0.49,0.89,0.89,0.45,0.67
679,4,"skw",0.8,0.79,0.49,0.89,0.67
679,5,"cosw",0.59,0.59,0.59,0.59,0.59
679,6,"cosw",0.89,0.89,0.89,0.89,0.59
679,7,"cosw",0.69,0.5,0.69,0.69,0.65
679,8,"cosw",0.81,0.59,0.81,0.69,0.65
679,9,"sko",0.69,0.84,0.69,0.84,0.59
679,10,"sko",0.84,0.84,0.84,0.89,0.59
680,1,"skw",0.29,0.39,0.89,0.39,0.67
680,2,"skw",0.29,0.39,0.89,0.39,0.67
680,3,"skw",0.29,0.39,0.89,0.39,0.67
680,4,"sko",0.79,0.84,0.79,0.89,0.59
680,5,"sko",0.69,0.84,0.69,0.89,0.59
680,6,"sko",0.69,0.84,0.69,0.89,0.59
680,7,"sko",0.69,0.68,0.69,0.68,0.59
680,8,"sko",0.89,0.89,0.59,0.89,0.59
680,9,"sko",0.29,0.89,0.49,0.89,0.67
680,10,"coso",0.87,0.59,0.87,0.59,0.59
681,1,"skw",0.49,0.49,0.89,0.49,0.67
681,2,"skw",0.49,0.89,0.49,0.89,0.67
681,3,"skw",0.49,0.79,0.49,0.89,0.67
681,4,"skw",0.59,0.79,0.49,0.89,0.67
681,5,"cosw",0.89,0.89,0.89,0.89,0.59
682,1,"skw",0.69,0.84,0.69,0.84,0.59
682,2,"coso",0.67,0.67,0.67,0.39,0.65
682,3,"pw",0.69,0.84,0.69,0.84,0.59
683,1,"skw",0.69,0.84,0.69,0.84,0.59
683,2,"skw",0.49,0.39,0.89,0.39,0.67
683,3,"skw",0.59,0.79,0.89,0.89,0.67
683,4,"cosw",0.59,0.59,0.59,0.59,0.59
683,5,"sko",0.88,0.69,0.82,0.69,0.25
684,1,"cosw",0.87,0.59,0.87,0.59,0.59
685,1,"skw",0.69,0.84,0.87,0.84,0.59
686,1,"skw",0.49,0.49,0.89,0.49,0.67
686,2,"sko",0.69,0.84,0.69,0.84,0.59
686,3,"coso",0.67,0.67,0.67,0.39,0.65
687,1,"skw",0.49,0.79,0.89,0.89,0.67
687,2,"skw",0.49,0.89,0.29,0.89,0.67
688,1,"skw",0.89,0.89,0.69,0.89,0.67
688,2,"sko",0.89,0.39,0.49,0.39,0.67
689,1,"skw",0.69,0.87,0.69,0.87,0.67
689,2,"cosw",0.87,0.59,0.87,0.59,0.59
689,3,"cosw",0.87,0.59,0.87,0.59,0.59
689,4,"cosw",0.69,0.39,0.69,0.39,0.65
689,5,"sko",0.69,0.89,0.69,0.89,0.7
690,1,"skw",0.29,0.39,0.89,0.39,0.67
690,2,"cosw",0.87,0.59,0.87,0.59,0.59
690,3,"sko",0.69,0.89,0.69,0.89,0.59
690,4,"sko",0.69,0.84,0.69,0.84,0.59
690,5,"sko",0.89,0.89,0.59,0.89,0.59
690,6,"coso",0.88,0.69,0.82,0.29,0.65
690,7,"pw",0.89,0.79,0.89,0.89,0.67
691,1,"skw",0.69,0.89,0.69,0.89,0.59
691,2,"skw",0.87,0.84,0.87,0.84,0.59
691,3,"skw",0.79,0.84,0.79,0.84,0.59
692,1,"skw",0.49,0.89,0.49,0.89,0.67
693,1,"skw",0.29,0.69,0.29,0.69,0.17
693,2,"sko",0.89,0.89,0.59,0.89,0.59
693,3,"sko",0.89,0.89,0.59,0.89,0.59
693,4,"sko",0.89,0.79,0.49,0.89,0.67
693,5,"sko",0.39,0.87,0.39,0.87,0.69
693,6,"coso",0.81,0.69,0.81,0.19,0.65
694,1,"skw",0.69,0.89,0.69,0.89,0.7
694,2,"skw",0.69,0.84,0.69,0.84,0.59
694,3,"skw",0.69,0.89,0.89,0.89,0.59
694,4,"skw",0.29,0.39,0.89,0.39,0.67
694,5,"skw",0.59,0.89,0.89,0.89,0.67
694,6,"skw",0.59,0.67,0.67,0.67,0.69
694,7,"sko",0.49,0.89,0.49,0.79,0.67
695,1,"skw",0.69,0.89,0.69,0.89,0.7
695,2,"skw",0.69,0.84,0.69,0.84,0.59
695,3,"skw",0.69,0.89,0.69,0.89,0.59
696,1,"skw",0.49,0.49,0.89,0.49,0.67
696,2,"cosw",0.59,0.89,0.59,0.89,0.59
696,3,"sko",0.89,0.39,0.49,0.39,0.67
697,1,"cosw",0.87,0.84,0.87,0.84,0.59
698,1,"skw",0.29,0.39,0.89,0.39,0.67
699,1,"cosw",0.69,0.89,0.69,0.89,0.59
699,2,"cosw",0.69,0.89,0.69,0.89,0.7
699,3,"cosw",0.89,0.89,0.89,0.89,0.59
699,4,"cosw",0.87,0.84,0.87,0.84,0.59
699,5,"cosw",0.69,0.84,0.69,0.84,0.59
699,6,"cosw",0.84,0.84,0.84,0.84,0.59
699,7,"cosw",0.84,0.84,0.84,0.89,0.59
699,8,"cosw",0.69,0.84,0.69,0.89,0.59
700,1,"skw",0.49,0.89,0.49,0.89,0.67
700,2,"cosw",0.89,0.39,0.89,0.39,0.67
700,3,"cosw",0.89,0.59,0.89,0.39,0.67
700,4,"cosw",0.69,0.5,0.69,0.69,0.65
700,5,"sko",0.29,0.89,0.29,0.89,0.67
700,6,"sko",0.49,0.79,0.59,0.89,0.67
700,7,"sko",0.49,0.79,0.59,0.89,0.67
701,1,"coso",0.67,0.67,0.67,0.39,0.65
702,1,"skw",0.69,0.89,0.69,0.89,0.59
702,2,"skw",0.89,0.89,0.89,0.89,0.59
702,3,"skw",0.49,0.49,0.89,0.49,0.67
702,4,"skw",0.87,0.39,0.69,0.39,0.67
702,5,"sko",0.89,0.69,0.59,0.69,0.67
703,1,"sko",0.89,0.89,0.89,0.89,0.59
703,2,"sko",0.89,0.89,0.89,0.89,0.59
703,3,"sko",0.89,0.89,0.59,0.89,0.59
703,4,"coso",0.87,0.59,0.87,0.59,0.59
704,1,"skw",0.89,0.79,0.89,0.79,0.67
704,2,"sko",0.69,0.89,0.69,0.89,0.59
704,3,"sko",0.69,0.89,0.69,0.89,0.7
704,4,"sko",0.69,0.84,0.69,0.84,0.59
704,5,"sko",0.69,0.84,0.69,0.84,0.59
704,6,"sko",0.69,0.89,0.69,0.89,0.59
704,7,"sko",0.89,0.89,0.89,0.45,0.67
704,8,"sko",0.89,0.99,0.87,0.59,0.67
704,9,"sko",0.69,0.79,0.89,0.79,0.67
704,10,"sko",0.89,0.79,0.89,0.89,0.67
704,11,"sko",0.39,0.87,0.82,0.87,0.69
705,1,"skw",0.49,0.39,0.89,0.39,0.67
705,2,"skw",0.87,0.87,0.69,0.87,0.67
705,3,"cosw",0.89,0.89,0.89,0.89,0.59
705,4,"cosw",0.89,0.89,0.89,0.89,0.59
705,5,"cosw",0.59,0.89,0.59,0.89,0.59
705,6,"cosw",0.69,0.89,0.69,0.89,0.67
705,7,"cosw",0.89,0.89,0.89,0.79,0.67
705,8,"cosw",0.69,0.5,0.69,0.69,0.65
705,9,"cosw",0.69,0.5,0.69,0.69,0.65
705,10,"cosw",0.82,0.81,0.82,0.59,0.65
705,11,"coso",0.67,0.67,0.67,0.39,0.65
705,12,"coso",0.69,0.69,0.69,0.39,0.65
705,13,"coso",0.69,0.87,0.69,0.29,0.65
706,1,"skw",0.69,0.84,0.69,0.84,0.59
706,2,"skw",0.49,0.79,0.89,0.89,0.67
706,3,"sko",0.89,0.89,0.59,0.89,0.59
707,1,"skw",0.69,0.84,0.69,0.84,0.59
707,2,"sko",0.69,0.84,0.69,0.84,0.59
708,1,"cosw",0.89,0.49,0.89,0.49,0.67
708,2,"cosw",0.89,0.59,0.89,0.49,0.67
709,1,"coso",0.89,0.69,0.69,0.69,0.67
710,1,"cosw",0.69,0.39,0.69,0.39,0.65
710,2,"sko",0.69,0.84,0.69,0.84,0.59
710,3,"coso",0.69,0.89,0.69,0.89,0.7
710,4,"coso",0.69,0.39,0.69,0.39,0.65
711,1,"cosw",0.69,0.5,0.69,0.69,0.65
712,1,"skw",0.49,0.89,0.89,0.45,0.67
712,2,"skw",0.87,0.87,0.39,0.87,0.67
712,3,"skw",0.82,0.87,0.39,0.87,0.69
712,4,"cosw",0.87,0.59,0.87,0.59,0.59
712,5,"cosw",0.69,0.81,0.69,0.69,0.65
712,6,"cosw",0.82,0.81,0.82,0.59,0.65
712,7,"sko",0.89,0.39,0.89,0.39,0.67
712,8,"coso",0.69,0.87,0.69,0.87,0.69
712,9,"coso",0.67,0.67,0.67,0.87,0.69
712,10,"coso",0.67,0.67,0.67,0.39,0.65
712,11,"coso",0.69,0.69,0.69,0.39,0.65
712,12,"coso",0.69,0.87,0.69,0.29,0.65
712,13,"coso",0.69,0.87,0.69,0.29,0.65
713,1,"cosw",0.89,0.79,0.89,0.79,0.67
714,1,"cosw",0.89,0.59,0.89,0.49,0.67
714,2,"coso",0.89,0.49,0.89,0.49,0.67
715,1,"cosw",0.89,0.59,0.89,0.39,0.67
715,2,"coso",0.67,0.67,0.67,0.39,0.65
716,1,"cosw",0.87,0.59,0.87,0.59,0.59
716,2,"sko",0.69,0.84,0.69,0.84,0.59
716,3,"pw",0.69,0.59,0.59,0.59,0.59
716,4,"pw",0.89,0.89,0.89,0.89,0.7
717,1,"skw",0.69,0.89,0.69,0.89,0.59
717,2,"skw",0.49,0.79,0.89,0.79,0.67
717,3,"cosw",0.87,0.59,0.87,0.59,0.59
717,4,"cosw",0.87,0.59,0.87,0.59,0.59
717,5,"sko",0.69,0.84,0.69,0.84,0.59
717,6,"sko",0.69,0.84,0.69,0.84,0.59
717,7,"sko",0.89,0.89,0.59,0.89,0.59
717,8,"coso",0.59,0.59,0.59,0.59,0.59
717,9,"pw",0.87,0.84,0.87,0.84,0.59
717,10,"pw",0.87,0.84,0.87,0.84,0.59
717,11,"pw",0.69,0.84,0.69,0.84,0.59
717,12,"pw",0.79,0.84,0.79,0.84,0.59
717,13,"pw",0.89,0.89,0.89,0.89,0.59
718,1,"skw",0.49,0.89,0.49,0.89,0.67
718,2,"skw",0.39,0.87,0.39,0.87,0.67
718,3,"cosw",0.87,0.59,0.87,0.59,0.59
718,4,"cosw",0.69,0.59,0.69,0.59,0.67
719,1,"skw",0.69,0.84,0.79,0.89,0.59
719,2,"skw",0.69,0.84,0.69,0.89,0.59
719,3,"skw",0.49,0.89,0.89,0.45,0.67
719,4,"skw",0.49,0.49,0.89,0.49,0.67
719,5,"cosw",0.69,0.5,0.69,0.69,0.65
719,6,"sko",0.59,0.59,0.59,0.59,0.59
719,7,"sko",0.69,0.84,0.69,0.84,0.59
719,8,"sko",0.89,0.89,0.69,0.89,0.59
719,9,"sko",0.89,0.89,0.59,0.89,0.59
719,10,"coso",0.87,0.59,0.87,0.59,0.59
719,11,"coso",0.79,0.84,0.79,0.84,0.59
719,12,"coso",0.67,0.67,0.67,0.39,0.65
719,13,"coso",0.69,0.69,0.69,0.39,0.65
719,14,"coso",0.69,0.87,0.69,0.29,0.65
720,1,"skw",0.59,0.89,0.89,0.89,0.59
721,1,"skw",0.69,0.84,0.69,0.84,0.59
721,2,"skw",0.69,0.84,0.69,0.84,0.59
722,1,"skw",0.87,0.59,0.87,0.89,0.59
723,1,"skw",0.49,0.89,0.89,0.45,0.67
723,2,"skw",0.29,0.39,0.89,0.39,0.67
723,3,"cosw",0.87,0.59,0.87,0.59,0.59
723,4,"sko",0.69,0.68,0.69,0.68,0.59
723,5,"coso",0.87,0.59,0.87,0.59,0.59
724,1,"cosw",0.82,0.5,0.69,0.69,0.65
725,1,"skw",0.69,0.84,0.69,0.84,0.59
725,2,"skw",0.69,0.84,0.69,0.84,0.59
725,3,"skw",0.69,0.84,0.79,0.89,0.59
725,4,"skw",0.69,0.84,0.69,0.89,0.59
725,5,"skw",0.89,0.79,0.89,0.79,0.67
725,6,"cosw",0.82,0.5,0.69,0.69,0.65
725,7,"cosw",0.82,0.5,0.69,0.69,0.65
725,8,"pw",0.69,0.89,0.69,0.89,0.59
726,1,"skw",0.59,0.89,0.89,0.89,0.59
726,2,"skw",0.69,0.89,0.69,0.89,0.59
726,3,"skw",0.49,0.79,0.89,0.79,0.67
726,4,"skw",0.39,0.87,0.39,0.87,0.67
726,5,"skw",0.67,0.67,0.67,0.67,0.69
726,6,"skw",0.67,0.67,0.67,0.67,0.65
726,7,"cosw",0.89,0.79,0.89,0.79,0.67
726,8,"cosw",0.89,0.59,0.89,0.39,0.67
726,9,"cosw",0.89,0.49,0.89,0.49,0.67
726,10,"cosw",0.89,0.59,0.89,0.49,0.67
726,11,"coso",0.67,0.67,0.67,0.39,0.65
727,1,"skw",0.69,0.89,0.69,0.89,0.59
727,2,"skw",0.69,0.89,0.69,0.89,0.7
727,3,"skw",0.89,0.89,0.89,0.89,0.59
727,4,"skw",0.89,0.59,0.87,0.89,0.59
727,5,"skw",0.69,0.84,0.69,0.84,0.59
727,6,"skw",0.69,0.84,0.69,0.84,0.59
727,7,"skw",0.69,0.84,0.69,0.84,0.59
727,8,"skw",0.69,0.84,0.69,0.84,0.59
727,9,"skw",0.69,0.84,0.69,0.89,0.59
727,10,"cosw",0.69,0.59,0.59,0.59,0.59
727,11,"cosw",0.87,0.59,0.87,0.59,0.59
727,12,"cosw",0.87,0.59,0.87,0.59,0.59
727,13,"pw",0.87,0.59,0.87,0.89,0.59
728,1,"skw",0.87,0.89,0.89,0.89,0.67
729,1,"sko",0.69,0.84,0.69,0.84,0.59
730,1,"skw",0.69,0.84,0.69,0.89,0.59
730,2,"skw",0.69,0.84,0.69,0.89,0.59
730,3,"skw",0.49,0.89,0.29,0.89,0.67
730,4,"cosw",0.79,0.84,0.79,0.84,0.59
730,5,"sko",0.69,0.84,0.69,0.89,0.59
730,6,"pw",0.88,0.69,0.82,0.69,0.65
730,7,"pw",0.81,0.69,0.82,0.69,0.65
731,1,"skw",0.89,0.69,0.89,0.89,0.59
732,1,"skw",0.49,0.39,0.89,0.39,0.67
732,2,"coso",0.89,0.79,0.89,0.89,0.67
733,1,"skw",0.29,0.39,0.89,0.39,0.67
733,2,"sko",0.69,0.89,0.69,0.89,0.59
733,3,"sko",0.89,0.89,0.59,0.89,0.59
733,4,"sko",0.49,0.89,0.89,0.79,0.67
734,1,"skw",0.69,0.84,0.69,0.84,0.59
734,2,"sko",0.69,0.84,0.69,0.84,0.59
735,1,"skw",0.49,0.89,0.89,0.45,0.67
735,2,"cosw",0.69,0.5,0.69,0.69,0.65
735,3,"pw",0.89,0.89,0.89,0.89,0.67
736,1,"skw",0.89,0.89,0.89,0.45,0.67
737,1,"cosw",0.69,0.39,0.69,0.39,0.65
738,1,"sko",0.69,0.84,0.69,0.84,0.59
739,1,"pw",0.84,0.84,0.84,0.89,0.59
740,1,"skw",0.29,0.89,0.29,0.89,0.67
740,2,"skw",0.59,0.89,0.29,0.89,0.67
740,3,"skw",0.59,0.89,0.49,0.79,0.67
740,4,"skw",0.69,0.89,0.69,0.89,0.67
740,5,"skw",0.49,0.79,0.49,0.89,0.67
740,6,"skw",0.69,0.87,0.69,0.87,0.67
741,1,"skw",0.59,0.89,0.89,0.89,0.59
741,2,"skw",0.49,0.79,0.89,0.89,0.67
741,3,"coso",0.69,0.87,0.69,0.29,0.65
741,4,"pw",0.88,0.69,0.82,0.69,0.25
742,1,"skw",0.89,0.89,0.59,0.89,0.59
742,2,"sko",0.69,0.84,0.69,0.84,0.59
742,3,"sko",0.89,0.89,0.59,0.89,0.59
743,1,"skw",0.69,0.84,0.69,0.84,0.59
744,1,"skw",0.59,0.89,0.89,0.89,0.59
745,1,"skw",0.69,0.84,0.69,0.84,0.59
745,2,"skw",0.49,0.39,0.89,0.39,0.67
745,3,"cosw",0.89,0.49,0.89,0.49,0.67
745,4,"cosw",0.89,0.59,0.89,0.49,0.67
746,1,"skw",0.69,0.84,0.69,0.84,0.59
746,2,"skw",0.69,0.84,0.69,0.84,0.59
746,3,"skw",0.69,0.84,0.69,0.89,0.59
746,4,"skw",0.69,0.84,0.69,0.89,0.59
746,5,"skw",0.69,0.89,0.69,0.89,0.59
746,6,"skw",0.85,0.89,0.85,0.89,0.59
746,7,"skw",0.29,0.39,0.89,0.39,0.67
746,8,"cosw",0.69,0.59,0.69,0.89,0.59
746,9,"cosw",0.69,0.89,0.69,0.89,0.7
746,10,"cosw",0.87,0.59,0.87,0.59,0.59
746,11,"cosw",0.69,0.84,0.69,0.84,0.59
746,12,"cosw",0.85,0.89,0.85,0.89,0.59
746,13,"cosw",0.82,0.5,0.69,0.69,0.65
746,14,"coso",0.67,0.67,0.67,0.39,0.65
746,15,"coso",0.69,0.87,0.69,0.29,0.65
746,16,"pw",0.89,0.89,0.89,0.89,0.59
746,17,"pw",0.84,0.84,0.84,0.84,0.59
746,18,"pw",0.89,0.89,0.89,0.89,0.59
746,19,"pw",0.59,0.89,0.59,0.89,0.67
746,20,"pw",0.69,0.79,0.69,0.89,0.67
746,21,"pw",0.69,0.89,0.69,0.89,0.67
746,22,"pw",0.69,0.89,0.69,0.89,0.67
746,23,"pw",0.89,0.89,0.89,0.45,0.67
746,24,"pw",0.89,0.79,0.89,0.79,0.67
746,25,"pw",0.89,0.79,0.89,0.79,0.67
746,26,"pw",0.39,0.87,0.39,0.87,0.67
747,1,"skw",0.69,0.84,0.69,0.84,0.59
747,2,"skw",0.49,0.79,0.89,0.79,0.67
747,3,"skw",0.49,0.89,0.89,0.45,0.67
747,4,"cosw",0.87,0.59,0.87,0.59,0.59
747,5,"sko",0.69,0.84,0.69,0.84,0.59
748,1,"skw",0.59,0.89,0.89,0.89,0.59
748,2,"skw",0.49,0.39,0.89,0.39,0.67
748,3,"skw",0.29,0.39,0.89,0.39,0.67
748,4,"skw",0.59,0.67,0.67,0.69,0.65
748,5,"coso",0.69,0.69,0.69,0.39,0.65
748,6,"coso",0.69,0.87,0.69,0.29,0.65
748,7,"pw",0.87,0.59,0.87,0.59,0.59
749,1,"skw",0.87,0.84,0.87,0.84,0.59
749,2,"skw",0.69,0.84,0.69,0.84,0.59
749,3,"skw",0.69,0.84,0.69,0.84,0.59
749,4,"skw",0.79,0.84,0.79,0.84,0.59
749,5,"skw",0.69,0.84,0.69,0.89,0.59
749,6,"skw",0.69,0.89,0.69,0.89,0.59
749,7,"skw",0.89,0.89,0.59,0.89,0.59
749,8,"skw",0.89,0.89,0.89,0.89,0.67
749,9,"skw",0.69,0.89,0.69,0.89,0.67
749,10,"skw",0.49,0.89,0.49,0.89,0.67
749,11,"skw",0.49,0.79,0.49,0.89,0.67
749,12,"skw",0.59,0.79,0.49,0.89,0.67
749,13,"skw",0.89,0.89,0.89,0.89,0.67
749,14,"skw",0.89,0.69,0.69,0.69,0.67
749,15,"skw",0.69,0.87,0.69,0.87,0.67
749,16,"skw",0.39,0.87,0.39,0.87,0.67
749,17,"skw",0.67,0.67,0.67,0.67,0.65
749,18,"cosw",0.69,0.89,0.69,0.89,0.59
749,19,"cosw",0.69,0.89,0.69,0.89,0.7
749,20,"cosw",0.87,0.59,0.87,0.59,0.59
749,21,"cosw",0.69,0.84,0.69,0.84,0.59
749,22,"cosw",0.89,0.79,0.89,0.79,0.67
749,23,"cosw",0.89,0.59,0.89,0.39,0.67
749,24,"cosw",0.89,0.79,0.89,0.89,0.67
749,25,"cosw",0.89,0.79,0.89,0.79,0.67
749,26,"cosw",0.89,0.19,0.89,0.39,0.67
749,27,"cosw",0.67,0.67,0.67,0.69,0.65
750,1,"skw",0.69,0.84,0.69,0.84,0.59
750,2,"skw",0.29,0.39,0.89,0.39,0.67
750,3,"sko",0.89,0.39,0.49,0.39,0.67
750,4,"sko",0.69,0.79,0.49,0.89,0.67
750,5,"sko",0.49,0.89,0.49,0.79,0.67
750,6,"sko",0.89,0.79,0.49,0.79,0.67
750,7,"coso",0.69,0.84,0.69,0.84,0.59
751,1,"skw",0.89,0.89,0.89,0.89,0.59
751,2,"skw",0.87,0.84,0.87,0.84,0.59
751,3,"skw",0.69,0.84,0.87,0.84,0.59
751,4,"skw",0.69,0.84,0.69,0.84,0.59
751,5,"skw",0.69,0.84,0.69,0.84,0.59
751,6,"skw",0.69,0.84,0.69,0.84,0.59
752,1,"skw",0.49,0.79,0.89,0.79,0.67
752,2,"skw",0.49,0.89,0.69,0.89,0.67
752,3,"skw",0.49,0.89,0.29,0.89,0.67
753,1,"skw",0.69,0.89,0.69,0.89,0.59
753,2,"skw",0.69,0.89,0.69,0.89,0.7
753,3,"skw",0.69,0.89,0.69,0.89,0.59
753,4,"skw",0.49,0.89,0.89,0.45,0.67
753,5,"sko",0.89,0.89,0.49,0.79,0.67
754,1,"skw",0.49,0.49,0.89,0.49,0.67
754,2,"sko",0.69,0.84,0.69,0.84,0.59
754,3,"sko",0.69,0.84,0.69,0.84,0.59
754,4,"sko",0.69,0.84,0.69,0.84,0.59
754,5,"sko",0.69,0.84,0.69,0.84,0.59
754,6,"sko",0.69,0.84,0.69,0.84,0.59
754,7,"coso",0.69,0.84,0.87,0.84,0.59
754,8,"pw",0.89,0.89,0.89,0.89,0.67
754,9,"pw",0.81,0.69,0.81,0.19,0.65
755,1,"skw",0.87,0.59,0.87,0.59,0.59
756,1,"skw",0.29,0.89,0.29,0.89,0.67
756,2,"skw",0.59,0.89,0.29,0.89,0.67
756,3,"coso",0.69,0.87,0.69,0.29,0.65
756,4,"pw",0.69,0.84,0.69,0.84,0.59
757,1,"pw",0.69,0.84,0.69,0.84,0.59
758,1,"sko",0.69,0.68,0.69,0.68,0.59
759,1,"skw",0.69,0.89,0.69,0.89,0.59
759,2,"skw",0.49,0.39,0.89,0.39,0.67
760,1,"skw",0.49,0.89,0.89,0.45,0.67
760,2,"skw",0.29,0.39,0.89,0.39,0.67
760,3,"cosw",0.69,0.5,0.69,0.69,0.65
760,4,"coso",0.87,0.59,0.87,0.59,0.59
760,5,"coso",0.69,0.69,0.69,0.39,0.65
760,6,"coso",0.88,0.69,0.82,0.29,0.65
760,7,"pw",0.89,0.89,0.89,0.89,0.59
760,8,"pw",0.87,0.84,0.87,0.84,0.59
760,9,"pw",0.69,0.84,0.69,0.84,0.59
760,10,"pw",0.84,0.84,0.84,0.84,0.59
760,11,"pw",0.89,0.89,0.89,0.89,0.59
760,12,"pw",0.69,0.89,0.69,0.89,0.59
761,1,"skw",0.69,0.89,0.69,0.89,0.59
761,2,"cosw",0.87,0.59,0.87,0.59,0.59
761,3,"sko",0.89,0.39,0.49,0.39,0.67
761,4,"sko",0.89,0.89,0.49,0.45,0.67
761,5,"sko",0.89,0.99,0.87,0.59,0.67
761,6,"sko",0.49,0.79,0.59,0.89,0.67
761,7,"sko",0.69,0.59,0.59,0.59,0.67
761,8,"sko",0.69,0.39,0.59,0.39,0.67
761,9,"sko",0.69,0.69,0.59,0.69,0.67
761,10,"coso",0.87,0.59,0.87,0.59,0.59
762,1,"skw",0.69,0.89,0.69,0.89,0.59
763,1,"skw",0.69,0.84,0.69,0.84,0.59
763,2,"sko",0.29,0.87,0.87,0.87,0.65
764,1,"skw",0.49,0.49,0.89,0.49,0.67
764,2,"skw",0.37,0.87,0.37,0.87,0.67
764,3,"skw",0.37,0.87,0.37,0.87,0.67
765,1,"skw",0.69,0.68,0.69,0.68,0.59
765,2,"skw",0.49,0.39,0.89,0.39,0.67
765,3,"cosw",0.69,0.5,0.69,0.69,0.65
765,4,"sko",0.69,0.59,0.69,0.59,0.59
765,5,"sko",0.89,0.89,0.59,0.89,0.59
765,6,"sko",0.89,0.79,0.49,0.79,0.67
765,7,"pw",0.87,0.84,0.87,0.84,0.59
765,8,"pw",0.69,0.84,0.69,0.84,0.59
766,1,"skw",0.69,0.89,0.69,0.89,0.7
766,2,"cosw",0.87,0.59,0.87,0.59,0.59
766,3,"cosw",0.69,0.89,0.69,0.89,0.67
767,1,"skw",0.49,0.79,0.69,0.89,0.67
767,2,"skw",0.49,0.89,0.69,0.89,0.67
768,1,"skw",0.69,0.84,0.69,0.84,0.59
768,2,"skw",0.49,0.49,0.89,0.49,0.67
768,3,"skw",0.49,0.49,0.89,0.49,0.67
768,4,"cosw",0.82,0.5,0.69,0.69,0.65
768,5,"sko",0.69,0.84,0.69,0.84,0.59
768,6,"coso",0.67,0.67,0.67,0.39,0.65
768,7,"coso",0.69,0.69,0.69,0.39,0.65
768,8,"coso",0.69,0.87,0.69,0.29,0.65
769,1,"coso",0.69,0.69,0.69,0.39,0.65
770,1,"coso",0.89,0.89,0.89,0.87,0.67
771,1,"skw",0.29,0.39,0.89,0.39,0.67
771,2,"sko",0.89,0.89,0.59,0.89,0.59
772,1,"cosw",0.87,0.84,0.87,0.84,0.59
772,2,"sko",0.69,0.84,0.69,0.84,0.59
773,1,"skw",0.29,0.39,0.89,0.39,0.67
773,2,"skw",0.49,0.79,0.49,0.89,0.67
773,3,"skw",0.59,0.79,0.49,0.89,0.67
773,4,"cosw",0.89,0.39,0.89,0.39,0.67
773,5,"cosw",0.89,0.59,0.89,0.39,0.67
774,1,"skw",0.89,0.89,0.89,0.89,0.67
774,2,"pw",0.89,0.89,0.89,0.89,0.59
775,1,"skw",0.69,0.84,0.69,0.84,0.59
775,2,"skw",0.87,0.87,0.29,0.87,0.65
775,3,"skw",0.87,0.87,0.29,0.87,0.65
775,4,"skw",0.82,0.69,0.69,0.69,0.65
775,5,"cosw",0.69,0.5,0.69,0.69,0.65
776,1,"skw",0.82,0.67,0.67,0.67,0.69
776,2,"sko",0.69,0.84,0.69,0.89,0.59
776,3,"coso",0.69,0.87,0.69,0.29,0.65
777,1,"sko",0.69,0.89,0.69,0.89,0.59
777,2,"sko",0.59,0.59,0.69,0.59,0.59
777,3,"sko",0.69,0.89,0.69,0.89,0.7
778,1,"skw",0.69,0.89,0.69,0.89,0.59
779,1,"cosw",0.87,0.59,0.87,0.59,0.59
