"Ketchup.hid","Ketchup.id","Ketchup.choice","price.heinz","price.hunts","price.delmonte","price.stb"
1056,2,"heinz",0.79,1.53,1.45,0.99
1057,1,"heinz",1.39,1.49,1.49,0.89
1057,2,"heinz",1.19,1.29,1.46,0.95
1057,3,"hunts",1.46,1.43,1.49,0.75
1057,4,"hunts",1.46,1.53,1.49,0.95
1058,1,"hunts",1.39,0.89,1.39,0.99
1059,1,"heinz",0.99,1.36,1.47,0.95
1060,1,"heinz",1.39,0.89,1.39,0.99
1060,2,"hunts",1.39,0.79,1.39,0.95
1060,3,"stb",1.39,1.39,1.49,0.89
1060,4,"stb",1.46,1.43,1.47,0.79
1061,1,"stb",0.99,1.36,1.49,0.95
1062,1,"heinz",0.99,1.19,1.39,0.95
1062,2,"hunts",1.39,0.89,1.39,0.99
1062,3,"delmonte",1.46,1.43,0.89,0.99
1062,4,"stb",1.39,1.49,1.49,0.89
1063,1,"heinz",1.39,0.89,1.39,0.89
1064,1,"heinz",0.99,1.49,1.49,0.89
1064,2,"heinz",1.39,1.36,1.39,0.95
1064,3,"heinz",1.39,1.36,1.39,0.95
1065,1,"heinz",1.39,1.39,1.49,0.89
1065,2,"heinz",1.39,0.79,1.39,0.95
1065,3,"heinz",1.19,1.29,1.46,0.95
1065,4,"heinz",1.46,1.49,1.46,0.95
1066,1,"heinz",1.19,0.99,1.46,0.95
1066,2,"heinz",0.79,1.43,1.46,0.99
1066,3,"stb",1.46,1.53,1.46,0.95
1066,4,"stb",1.46,1.53,1.47,0.75
1067,1,"heinz",1.19,1.39,1.49,0.89
1067,2,"delmonte",1.39,1.39,1.49,0.89
1068,1,"heinz",0.99,1.39,1.49,0.89
1069,1,"stb",1.39,1.39,1.49,0.89
1070,1,"hunts",0.99,0.99,1.46,0.95
1071,1,"heinz",0.99,1.53,1.46,0.95
1071,2,"heinz",0.99,1.39,1.45,0.99
1072,1,"stb",1.39,1.36,1.39,0.95
1073,1,"delmonte",1.39,1.36,1.39,0.95
1074,1,"heinz",1.19,1.36,1.39,0.95
1074,2,"heinz",1.19,1.36,1.39,0.95
1074,3,"heinz",1.19,1.29,1.39,0.95
1074,4,"heinz",1.19,1.29,1.39,0.95
1074,5,"heinz",0.99,1.19,1.39,0.95
1074,6,"heinz",0.79,1.43,1.45,0.99
1074,7,"hunts",1.39,0.79,1.39,0.95
1074,8,"hunts",1.19,0.89,1.39,0.95
1074,9,"hunts",1.46,1.49,1.39,0.95
1074,10,"hunts",0.99,1.29,1.39,0.95
1074,11,"hunts",0.99,1.19,1.39,0.95
1075,1,"heinz",0.99,1.43,1.46,0.99
1075,2,"stb",1.46,1.44,1.46,0.79
1075,3,"stb",1.46,1.43,1.46,0.99
1076,1,"heinz",0.99,0.89,1.39,0.89
1077,1,"hunts",1.46,1.19,1.46,0.79
1077,2,"stb",1.19,1.36,1.46,0.95
1078,1,"heinz",0.99,1.29,1.39,0.95
1079,1,"heinz",1.19,1.39,1.49,0.99
1080,1,"heinz",1.19,1.53,1.46,0.95
1080,2,"heinz",0.99,1.53,1.46,0.95
1080,3,"heinz",0.99,1.43,1.46,0.99
1080,4,"heinz",0.99,1.49,1.49,0.89
1080,5,"heinz",0.99,1.49,1.49,0.89
1080,6,"heinz",1.39,1.39,1.49,0.89
1080,7,"heinz",1.39,1.39,1.49,0.89
1080,8,"heinz",1.19,1.39,1.49,0.89
1080,9,"heinz",0.99,1.39,1.49,0.89
1080,10,"heinz",0.99,1.39,1.49,0.89
1080,11,"heinz",1.39,1.36,1.39,0.99
1080,12,"heinz",1.39,1.36,1.39,0.95
1080,13,"heinz",1.39,0.89,1.39,0.95
1080,14,"heinz",1.19,0.89,1.39,0.95
1080,15,"heinz",1.19,1.36,1.39,0.95
1080,16,"heinz",0.99,1.36,1.39,0.95
1080,17,"heinz",1.19,1.36,1.39,0.95
1080,18,"heinz",1.19,1.36,1.39,0.95
1080,19,"heinz",1.19,1.29,1.39,0.95
1080,20,"heinz",0.99,1.29,1.49,0.95
1080,21,"heinz",0.99,1.19,1.49,0.95
1080,22,"heinz",1.19,1.53,1.47,0.95
1080,23,"heinz",0.99,1.53,1.47,0.95
1080,24,"heinz",0.79,1.43,1.45,0.99
1081,1,"heinz",1.19,1.36,1.49,0.95
1081,2,"heinz",1.46,1.29,1.49,0.95
1081,3,"heinz",1.19,1.53,1.46,0.79
1081,4,"hunts",1.46,1.43,0.99,0.75
1081,5,"hunts",1.46,1.43,1.46,0.99
1081,6,"stb",0.99,1.39,1.49,0.89
1082,1,"heinz",0.99,1.49,1.49,0.89
1082,2,"heinz",0.99,1.36,1.39,0.95
1082,3,"heinz",0.79,1.43,1.45,0.99
1082,4,"hunts",1.19,1.19,1.49,0.95
1082,5,"delmonte",1.46,1.43,0.99,0.99
1082,6,"stb",1.19,1.36,1.39,0.95
1083,1,"heinz",0.99,1.53,1.49,0.95
1083,2,"heinz",0.99,1.49,1.39,0.89
1083,3,"heinz",0.99,1.36,1.39,0.95
1083,4,"stb",1.46,1.44,1.46,0.79
1083,5,"stb",1.47,1.43,1.45,0.99
1084,1,"heinz",1.19,1.39,1.49,0.89
1085,1,"heinz",1.19,1.29,1.39,0.95
1085,2,"hunts",1.39,0.89,1.39,0.95
1086,1,"heinz",1.19,1.36,1.39,0.95
1086,2,"stb",1.46,1.43,1.49,0.75
1087,1,"hunts",0.99,1.19,1.49,0.95
1088,1,"delmonte",1.46,1.53,0.89,0.99
1089,1,"heinz",0.99,1.39,1.49,0.89
1089,2,"stb",1.39,1.39,1.49,0.89
1089,3,"stb",1.39,1.39,1.49,0.89
1090,1,"heinz",1.39,1.36,1.39,0.95
1090,2,"heinz",1.19,1.36,1.39,0.95
1091,1,"heinz",1.19,1.39,1.49,0.89
1091,2,"stb",1.19,1.49,1.39,0.89
1091,3,"stb",1.39,1.49,1.49,0.89
1091,4,"stb",1.39,1.39,1.49,0.89
1091,5,"stb",0.99,1.43,1.49,0.99
1091,6,"stb",0.99,1.43,1.49,0.75
1092,1,"heinz",1.19,1.36,1.39,0.95
1092,2,"heinz",0.99,1.53,1.49,0.95
1092,3,"stb",0.99,1.43,1.49,0.75
1093,1,"heinz",0.79,1.43,1.46,0.99
1093,2,"heinz",1.19,1.53,1.47,0.95
1093,3,"stb",1.46,1.49,1.46,0.95
1094,1,"heinz",0.99,1.39,1.49,0.89
1095,1,"hunts",1.46,1.43,0.99,0.75
1096,1,"heinz",0.99,1.39,1.49,0.89
1097,1,"heinz",1.39,1.36,1.39,0.95
1097,2,"delmonte",1.19,1.49,1.39,0.89
1097,3,"stb",1.19,1.39,1.49,0.99
1098,1,"heinz",0.99,1.39,1.49,0.89
1098,2,"hunts",1.39,0.79,1.39,0.95
1099,1,"stb",1.19,1.39,1.49,0.89
1100,1,"heinz",1.19,1.39,1.49,0.89
1101,1,"heinz",1.19,1.39,1.49,0.89
1101,2,"heinz",0.99,1.53,1.47,0.95
1102,1,"hunts",0.99,1.43,1.45,0.99
1103,1,"heinz",1.39,1.49,1.49,0.89
1104,1,"delmonte",1.46,1.43,0.89,0.99
1105,1,"heinz",0.99,1.53,1.45,0.75
1105,2,"hunts",1.46,1.29,1.46,0.95
1105,3,"delmonte",1.46,1.43,0.89,0.99
1106,1,"heinz",0.99,1.39,1.49,0.89
1107,1,"heinz",0.99,1.39,1.49,0.89
1107,2,"delmonte",1.39,1.39,1.49,0.89
1108,1,"stb",1.39,1.49,1.49,0.89
1109,1,"stb",1.19,1.39,1.49,0.99
1110,1,"stb",1.19,1.39,1.49,0.89
1111,1,"hunts",1.46,1.53,1.49,0.95
1112,1,"hunts",1.46,1.43,1.46,0.99
1113,1,"hunts",1.39,0.89,1.39,0.95
1113,2,"hunts",0.99,0.99,1.46,0.95
1114,1,"heinz",1.39,0.89,1.39,0.95
1115,1,"stb",1.39,1.39,1.49,0.89
1115,2,"stb",1.46,1.43,0.99,0.79
1116,1,"heinz",0.99,1.39,1.49,0.89
1116,2,"heinz",1.19,1.19,1.49,0.95
1116,3,"heinz",0.79,1.43,1.46,0.99
1117,1,"heinz",1.19,1.36,1.39,0.95
1118,1,"heinz",1.39,1.39,1.49,0.89
1118,2,"stb",1.39,0.89,1.39,0.89
1118,3,"stb",1.39,1.39,1.49,0.89
1119,1,"stb",0.99,1.19,1.49,0.95
1120,1,"heinz",1.39,1.39,1.49,0.89
1120,2,"stb",1.39,1.39,1.49,0.89
1120,3,"stb",1.19,1.39,1.49,0.89
1121,1,"heinz",0.79,1.43,1.46,0.99
1121,2,"hunts",1.46,1.53,1.46,0.95
1121,3,"stb",1.39,0.79,1.39,0.95
1122,1,"hunts",1.46,1.53,1.49,0.95
1123,1,"hunts",1.19,1.43,1.46,0.75
1124,1,"heinz",0.99,1.36,1.39,0.95
1124,2,"heinz",1.19,0.99,1.46,0.95
1124,3,"heinz",0.99,1.43,1.46,0.99
1124,4,"stb",1.46,1.29,1.46,0.95
1124,5,"stb",1.46,1.44,1.46,0.79
1125,1,"stb",1.19,1.39,1.49,0.89
1126,1,"stb",1.46,1.44,1.46,0.95
1127,1,"heinz",0.99,1.39,1.49,0.89
1127,2,"heinz",0.99,1.36,1.39,0.95
1128,1,"stb",1.39,1.39,1.49,0.89
1129,1,"heinz",0.99,1.19,1.49,0.95
1130,1,"delmonte",1.29,1.43,1.45,0.99
1131,1,"heinz",1.19,1.36,1.49,0.95
1131,2,"heinz",1.46,1.53,1.49,0.95
1132,1,"stb",1.39,0.89,1.39,0.95
1133,1,"hunts",1.19,0.89,1.39,0.95
1134,1,"heinz",1.46,1.29,1.49,0.95
1134,2,"heinz",0.79,1.43,1.45,0.99
1134,3,"hunts",1.19,1.29,1.39,0.95
1134,4,"hunts",1.46,1.43,1.49,0.99
1135,1,"heinz",0.99,1.19,1.39,0.95
1135,2,"heinz",1.46,1.43,1.39,0.75
1135,3,"heinz",0.79,1.43,1.45,0.99
1135,4,"delmonte",1.19,0.89,1.39,0.95
1135,5,"stb",1.39,1.49,1.49,0.89
1135,6,"stb",1.46,1.43,1.39,0.75
1135,7,"stb",1.46,1.43,1.39,0.75
1136,1,"heinz",1.46,1.43,1.39,0.75
1137,1,"heinz",1.19,1.36,1.39,0.95
1137,2,"heinz",0.99,1.53,1.49,0.95
1137,3,"hunts",1.46,1.29,1.39,0.95
1137,4,"hunts",1.46,1.49,1.49,0.95
1137,5,"hunts",1.46,1.19,1.49,0.95
1137,6,"hunts",1.46,1.53,1.49,0.95
1137,7,"hunts",1.46,1.43,1.49,0.75
1137,8,"hunts",1.46,1.43,1.47,0.79
1137,9,"stb",1.19,1.39,1.49,0.89
1137,10,"stb",1.46,1.43,1.49,0.99
1137,11,"stb",1.46,1.43,1.47,0.79
1138,1,"heinz",1.46,1.43,1.49,0.75
1139,1,"stb",1.39,1.39,1.49,0.89
1140,1,"heinz",1.46,1.43,1.45,0.99
1140,2,"heinz",1.19,1.29,1.47,0.95
1140,3,"heinz",0.99,1.19,1.46,0.95
1140,4,"hunts",1.39,1.36,1.47,0.95
1141,1,"heinz",0.99,1.49,1.49,0.89
1142,1,"hunts",1.19,1.49,1.39,0.89
1142,2,"stb",1.39,0.79,1.39,0.95
1142,3,"stb",1.19,1.36,1.39,0.95
1143,1,"heinz",1.19,1.36,1.39,0.95
1143,2,"heinz",1.19,1.53,1.46,0.95
1144,1,"stb",1.39,1.49,1.49,0.99
1145,1,"stb",1.46,1.43,1.39,0.99
1146,1,"heinz",1.19,1.29,1.49,0.95
1146,2,"heinz",1.19,1.43,1.46,0.75
1146,3,"hunts",1.46,1.29,1.49,0.95
1146,4,"delmonte",1.46,1.43,0.99,0.79
1147,1,"heinz",0.99,1.39,1.49,0.89
1147,2,"heinz",1.19,1.39,1.49,0.89
1147,3,"heinz",1.19,1.36,1.39,0.95
1147,4,"heinz",1.19,1.29,1.39,0.95
1147,5,"hunts",1.39,0.89,1.39,0.99
1147,6,"stb",1.39,1.49,1.49,0.99
1148,1,"heinz",0.99,1.39,1.49,0.89
1148,2,"heinz",0.99,1.43,1.46,0.79
1148,3,"hunts",1.19,0.79,1.49,0.95
1149,1,"heinz",1.19,1.39,1.49,0.89
1149,2,"heinz",0.99,1.39,1.49,0.89
1149,3,"heinz",0.99,1.53,1.46,0.95
1150,1,"heinz",1.19,1.49,1.39,0.89
1150,2,"heinz",0.99,1.39,1.49,0.89
1150,3,"heinz",1.19,1.39,1.49,0.89
1150,4,"heinz",1.39,0.79,1.39,0.95
1150,5,"heinz",1.46,1.36,1.39,0.95
1150,6,"heinz",1.46,1.49,1.46,0.95
1150,7,"heinz",1.19,1.36,1.49,0.95
1151,1,"heinz",1.19,1.36,1.39,0.95
1151,2,"heinz",0.99,1.39,1.49,0.89
1151,3,"heinz",0.99,0.99,1.46,0.95
1152,1,"heinz",1.39,1.39,1.49,0.89
1152,2,"heinz",0.99,1.36,1.39,0.95
1152,3,"heinz",0.99,1.39,1.49,0.89
1152,4,"hunts",1.46,1.29,1.39,0.95
1152,5,"stb",1.39,0.89,1.49,0.89
1152,6,"stb",1.19,1.36,1.39,0.95
1152,7,"stb",0.99,1.39,1.49,0.89
1153,1,"heinz",1.19,1.36,1.39,0.95
1154,1,"hunts",0.99,0.99,1.46,0.95
1155,1,"heinz",1.19,1.39,1.49,0.89
1156,1,"heinz",1.19,1.39,1.49,0.99
1157,1,"hunts",1.39,0.89,1.49,0.89
1157,2,"stb",1.39,1.36,1.39,0.89
1157,3,"stb",1.39,1.39,1.49,0.89
1158,1,"heinz",1.39,1.36,1.39,0.89
1158,2,"heinz",1.39,0.79,1.39,0.95
1158,3,"heinz",1.46,1.44,1.47,0.95
1158,4,"heinz",1.46,1.43,1.47,0.79
1158,5,"heinz",1.46,1.53,1.45,0.99
1159,1,"heinz",0.99,1.53,1.46,0.95
1160,1,"heinz",0.99,1.49,1.49,0.89
1161,1,"heinz",1.19,1.49,1.49,0.89
1161,2,"heinz",0.99,1.19,1.46,0.95
1161,3,"delmonte",1.46,1.36,1.39,0.95
1162,1,"hunts",1.46,1.43,1.47,0.79
1163,1,"hunts",1.39,1.36,1.39,0.95
1164,1,"hunts",1.46,1.53,1.49,0.95
1164,2,"hunts",0.99,1.43,1.49,0.75
1165,1,"heinz",1.39,1.39,1.49,0.89
1165,2,"heinz",1.47,1.43,1.45,0.99
1166,1,"stb",1.39,1.39,1.49,0.89
1167,1,"heinz",1.39,1.39,1.49,0.99
1167,2,"heinz",1.19,1.36,1.39,0.95
1167,3,"heinz",0.99,1.19,1.49,0.95
1167,4,"heinz",1.46,1.43,1.49,0.99
1167,5,"heinz",0.79,1.43,1.45,0.99
1167,6,"hunts",1.39,0.89,1.39,0.95
1167,7,"delmonte",1.39,1.39,1.49,0.89
1167,8,"stb",1.46,1.43,1.49,0.79
1167,9,"stb",1.46,1.53,1.49,0.95
1167,10,"stb",1.46,1.43,1.45,0.99
1168,1,"heinz",0.79,1.43,1.45,0.99
1169,1,"stb",1.19,1.53,1.49,0.95
1170,1,"heinz",1.19,0.89,1.39,0.95
1171,1,"heinz",0.99,1.49,1.29,0.99
1171,2,"hunts",1.19,0.89,1.49,0.89
1172,1,"delmonte",1.19,1.39,1.49,0.89
1173,1,"stb",1.47,1.43,1.45,0.99
1174,1,"heinz",0.79,1.53,1.45,0.99
1174,2,"heinz",1.19,1.53,1.47,0.95
1174,3,"stb",1.19,1.39,1.49,0.89
1175,1,"hunts",1.46,1.29,1.49,0.95
1176,1,"heinz",0.99,1.36,1.39,0.95
1176,2,"heinz",0.99,1.19,1.49,0.95
1176,3,"heinz",0.99,1.49,1.49,0.89
1176,4,"hunts",1.39,0.79,1.39,0.95
1176,5,"delmonte",1.46,1.43,0.89,0.99
1177,1,"heinz",1.46,1.19,1.46,0.95
1177,2,"hunts",1.39,0.79,1.39,0.95
1178,1,"heinz",0.99,1.49,1.29,0.99
1178,2,"heinz",0.99,1.39,1.49,0.89
1179,1,"stb",0.99,1.19,1.49,0.95
1180,1,"stb",1.39,1.39,1.49,0.89
1181,1,"heinz",1.46,1.36,1.39,0.95
1181,2,"heinz",0.99,1.39,1.49,0.89
1181,3,"heinz",1.19,1.49,1.49,0.95
1181,4,"heinz",1.46,1.43,1.47,0.79
1181,5,"heinz",1.46,1.53,1.47,0.99
1181,6,"hunts",1.39,0.89,1.39,0.95
1182,1,"heinz",0.99,1.39,1.49,0.89
1182,2,"heinz",1.39,1.39,1.49,0.89
1182,3,"heinz",1.39,0.89,1.39,0.95
1183,1,"stb",1.39,1.36,1.39,0.95
1184,1,"stb",1.46,1.53,1.46,0.79
1185,1,"heinz",0.99,1.36,1.39,0.95
1185,2,"heinz",0.99,1.39,1.49,0.89
1186,1,"heinz",1.39,1.36,1.39,0.95
1186,2,"heinz",1.19,1.29,1.39,0.95
1186,3,"heinz",0.99,1.36,1.39,0.95
1186,4,"hunts",0.99,1.19,1.39,0.95
1186,5,"hunts",1.46,1.29,1.39,0.95
1186,6,"hunts",1.46,1.43,0.99,0.75
1186,7,"stb",1.19,1.39,1.49,0.89
1187,1,"hunts",1.19,1.29,1.39,0.95
1187,2,"hunts",1.19,1.29,1.39,0.95
1187,3,"hunts",1.46,1.43,1.45,0.75
1187,4,"delmonte",0.99,1.39,1.49,0.89
1188,1,"stb",1.46,1.43,1.45,0.99
1189,1,"heinz",1.19,1.39,1.49,0.89
1189,2,"stb",1.46,1.53,1.46,0.95
1190,1,"heinz",1.39,1.39,1.49,0.89
1190,2,"heinz",0.99,1.39,1.49,0.89
1190,3,"hunts",1.19,1.49,1.29,0.99
1191,1,"hunts",0.99,1.19,1.46,0.95
1192,1,"hunts",1.19,1.19,1.47,0.79
1193,1,"heinz",0.79,1.43,1.45,0.99
1194,1,"heinz",1.46,1.44,1.46,0.95
1194,2,"heinz",1.19,1.53,1.46,0.79
1194,3,"stb",1.19,1.29,1.49,0.95
1194,4,"stb",1.19,1.53,1.46,0.95
1195,1,"heinz",1.46,1.36,1.49,0.95
1196,1,"heinz",0.99,1.39,1.49,0.89
1196,2,"heinz",0.99,1.36,1.39,0.95
1196,3,"heinz",1.19,1.29,1.39,0.95
1196,4,"heinz",1.19,1.29,1.39,0.95
1196,5,"heinz",0.99,1.19,1.39,0.95
1196,6,"heinz",0.99,1.29,1.39,0.95
1196,7,"heinz",0.79,1.43,1.45,0.99
1196,8,"heinz",1.46,1.43,1.45,0.99
1196,9,"heinz",1.19,1.36,1.39,0.95
1196,10,"hunts",1.39,0.89,1.39,0.99
1196,11,"hunts",1.39,0.89,1.39,0.95
1196,12,"hunts",1.19,0.89,1.39,0.95
1196,13,"hunts",1.46,1.19,1.39,0.79
1196,14,"hunts",1.46,1.29,1.39,0.95
1196,15,"delmonte",1.19,1.39,1.49,0.89
1196,16,"delmonte",1.39,1.36,1.39,0.95
1196,17,"delmonte",1.46,1.43,0.99,0.75
1196,18,"delmonte",0.99,1.39,1.49,0.89
1196,19,"stb",1.19,1.19,1.39,0.79
1196,20,"stb",1.46,1.43,1.39,0.75
1197,1,"heinz",1.19,1.36,1.39,0.95
1197,2,"heinz",1.19,1.39,1.49,0.89
1197,3,"heinz",0.99,1.36,1.39,0.95
1198,1,"stb",1.39,1.36,1.39,0.95
1199,1,"heinz",1.19,1.36,1.39,0.95
1199,2,"heinz",1.46,1.43,0.99,0.99
1199,3,"heinz",1.46,1.43,1.45,0.99
1199,4,"hunts",1.19,1.53,1.47,0.95
1199,5,"delmonte",1.19,1.29,1.49,0.95
1200,1,"stb",1.46,1.43,1.39,0.75
1201,1,"heinz",1.39,1.39,1.45,0.79
1202,1,"heinz",1.19,1.39,1.49,0.89
1202,2,"heinz",1.19,1.36,1.49,0.95
1203,1,"hunts",1.19,1.36,1.49,0.95
1203,2,"stb",1.39,0.89,1.49,0.95
1204,1,"hunts",1.46,1.29,1.39,0.95
1204,2,"hunts",1.46,1.29,1.39,0.95
1204,3,"hunts",1.46,1.44,1.49,0.95
1204,4,"delmonte",1.46,1.43,0.89,0.99
1205,1,"heinz",0.99,1.49,1.49,0.99
1205,2,"heinz",0.99,1.39,1.49,0.89
1205,3,"heinz",0.99,1.36,1.39,0.95
1206,1,"stb",1.39,0.89,1.49,0.89
1207,1,"stb",0.99,1.39,1.49,0.89
1208,1,"stb",1.19,1.39,1.49,0.89
1209,1,"hunts",1.39,1.36,1.49,0.89
1209,2,"hunts",1.19,0.99,1.46,0.95
1209,3,"hunts",1.46,1.43,1.46,0.99
1209,4,"hunts",0.99,1.43,1.46,0.99
1209,5,"delmonte",1.39,0.89,1.39,0.95
1210,1,"heinz",1.39,1.39,1.39,0.89
1210,2,"delmonte",1.39,1.39,1.49,0.89
1210,3,"stb",1.46,1.53,1.47,0.75
1211,1,"heinz",1.46,1.53,1.45,0.75
1212,1,"heinz",0.99,1.43,1.46,0.99
1213,1,"hunts",1.46,1.53,1.46,0.95
1213,2,"delmonte",1.46,1.36,1.39,0.95
1213,3,"stb",1.46,1.43,1.46,0.79
1214,1,"delmonte",1.29,1.39,1.45,0.99
1215,1,"hunts",1.19,1.39,1.49,0.89
1216,1,"hunts",1.19,1.29,1.39,0.95
1216,2,"stb",0.99,1.39,1.49,0.89
1216,3,"stb",0.99,1.39,1.49,0.89
1216,4,"stb",1.46,1.43,1.39,0.99
1216,5,"stb",1.46,1.43,1.45,0.99
1217,1,"heinz",0.99,1.39,1.49,0.89
1217,2,"heinz",1.19,0.89,1.49,0.99
1218,1,"heinz",0.99,1.49,1.29,0.99
1218,2,"hunts",1.19,0.89,1.49,0.95
1219,1,"heinz",0.99,1.39,1.49,0.89
1220,1,"hunts",1.39,0.79,1.45,0.79
1221,1,"stb",1.46,1.43,1.49,0.79
1222,1,"heinz",0.99,1.53,1.49,0.95
1222,2,"heinz",1.46,1.43,1.45,0.99
1223,1,"heinz",1.19,1.19,1.46,0.95
1223,2,"hunts",1.39,0.89,1.39,0.95
1223,3,"stb",1.46,1.29,1.46,0.95
1223,4,"stb",0.99,1.43,1.49,0.99
1224,1,"heinz",1.46,1.43,1.49,0.99
1224,2,"heinz",0.79,1.43,1.45,0.99
1225,1,"hunts",1.46,1.29,1.49,0.95
1226,1,"delmonte",1.39,0.89,1.39,0.95
1227,1,"stb",1.19,1.36,1.46,0.95
1228,1,"hunts",1.39,0.89,1.49,0.95
1228,2,"hunts",0.99,1.43,1.49,0.75
1229,1,"hunts",1.19,1.29,1.49,0.95
1230,1,"heinz",1.19,0.89,1.49,0.99
1231,1,"heinz",1.19,1.36,1.39,0.95
1231,2,"heinz",0.79,1.43,1.46,0.99
1231,3,"stb",1.39,1.39,1.39,0.89
1231,4,"stb",1.46,1.43,1.49,0.79
1231,5,"stb",1.39,1.39,1.49,0.89
1231,6,"stb",1.46,1.53,1.46,0.95
1231,7,"stb",1.39,1.39,0.99,0.79
1232,1,"heinz",0.99,1.39,1.49,0.89
1233,1,"heinz",1.39,0.89,1.39,0.89
1233,2,"heinz",1.19,1.36,1.47,0.95
1233,3,"heinz",1.19,1.36,1.47,0.95
1233,4,"heinz",1.46,1.44,1.47,0.95
1233,5,"heinz",1.46,1.53,1.47,0.95
1233,6,"heinz",1.46,1.53,1.45,0.75
1234,1,"hunts",1.39,0.89,1.39,0.95
1234,2,"hunts",1.39,0.89,1.39,0.95
1234,3,"hunts",1.39,0.89,1.39,0.89
1234,4,"stb",1.39,1.39,1.49,0.89
1235,1,"stb",1.39,1.39,1.49,0.89
1235,2,"stb",1.19,1.36,1.46,0.95
1236,1,"hunts",1.39,0.79,1.39,0.95
1236,2,"stb",1.46,1.43,1.47,0.99
1237,1,"heinz",0.99,1.39,1.49,0.89
1238,1,"stb",1.46,1.36,1.39,0.95
1239,1,"heinz",0.99,1.36,1.39,0.95
1240,1,"heinz",1.19,1.39,1.49,0.89
1240,2,"heinz",0.99,1.39,1.49,0.89
1241,1,"heinz",1.19,1.36,1.46,0.95
1241,2,"hunts",1.46,1.29,1.46,0.95
1242,1,"heinz",0.99,1.19,1.49,0.95
1242,2,"heinz",1.19,1.53,1.47,0.95
1243,1,"heinz",1.19,1.39,1.49,0.89
1243,2,"heinz",0.99,1.39,1.49,0.89
1243,3,"stb",1.19,1.39,1.49,0.89
1244,1,"heinz",1.19,1.39,1.49,0.89
1245,1,"heinz",0.99,1.49,1.39,0.89
1245,2,"hunts",1.39,0.89,1.39,0.89
1245,3,"hunts",1.39,0.79,1.39,0.95
1246,1,"heinz",1.46,1.43,1.49,0.99
1247,1,"heinz",0.99,1.39,1.49,0.89
1248,1,"heinz",1.39,1.39,1.29,0.99
1249,1,"heinz",1.39,1.36,1.39,0.95
1249,2,"heinz",0.99,1.39,1.49,0.89
1249,3,"heinz",0.99,1.36,1.49,0.95
1249,4,"heinz",1.19,1.36,1.49,0.95
1249,5,"heinz",0.99,1.53,1.46,0.95
1249,6,"heinz",1.39,1.36,1.47,0.95
1249,7,"heinz",0.99,1.19,1.47,0.95
1249,8,"heinz",0.79,1.53,1.45,0.99
1250,1,"heinz",1.46,1.43,0.89,0.99
1250,2,"delmonte",1.46,1.43,0.99,0.99
1250,3,"delmonte",1.39,1.43,1.45,0.79
1251,1,"stb",1.46,1.43,1.49,0.79
1252,1,"heinz",0.99,1.49,1.49,0.99
1252,2,"heinz",1.39,1.49,1.49,0.89
1252,3,"heinz",0.99,1.39,1.49,0.89
1252,4,"heinz",1.39,1.36,1.39,0.95
1252,5,"heinz",1.19,1.29,1.39,0.95
1252,6,"hunts",1.39,0.79,1.39,0.95
1253,1,"heinz",1.39,1.39,1.49,0.89
1253,2,"heinz",0.99,1.43,1.46,0.99
1253,3,"heinz",1.39,1.39,1.46,0.99
1253,4,"hunts",1.39,0.79,1.39,0.95
1253,5,"stb",1.39,1.39,1.49,0.89
1253,6,"stb",1.19,1.36,1.39,0.95
1253,7,"stb",1.19,1.36,1.46,0.95
1253,8,"stb",1.46,1.43,1.46,0.79
1253,9,"stb",0.99,1.43,0.89,0.99
1254,1,"heinz",1.39,1.39,1.49,0.89
1255,1,"heinz",0.99,1.19,1.39,0.95
1255,2,"hunts",1.19,0.89,1.39,0.95
1256,1,"heinz",0.99,1.39,1.49,0.89
1256,2,"heinz",0.99,1.39,1.49,0.89
1256,3,"hunts",1.19,0.79,1.49,0.95
1256,4,"hunts",1.19,0.79,1.49,0.95
1257,1,"heinz",1.19,1.39,1.49,0.89
1257,2,"hunts",1.46,1.43,1.46,0.99
1257,3,"hunts",1.46,1.29,1.49,0.95
1257,4,"stb",1.39,1.39,1.49,0.89
1257,5,"stb",1.39,1.39,1.49,0.89
1257,6,"stb",1.19,1.39,1.49,0.89
1257,7,"stb",1.19,1.53,1.47,0.95
1258,1,"stb",1.39,1.36,1.39,0.95
1259,1,"heinz",0.99,1.49,1.49,0.99
1259,2,"heinz",0.99,1.39,1.49,0.89
1259,3,"heinz",1.46,1.19,1.39,0.79
1259,4,"heinz",0.79,1.43,1.45,0.99
1259,5,"hunts",1.19,1.29,1.39,0.95
1260,1,"hunts",1.39,0.89,1.49,0.89
1260,2,"hunts",1.39,0.79,1.49,0.95
1261,1,"heinz",0.99,1.39,1.49,0.89
1261,2,"heinz",1.46,1.29,1.49,0.95
1261,3,"heinz",0.99,1.53,1.47,0.95
1261,4,"hunts",1.39,0.89,1.49,0.89
1261,5,"hunts",1.46,1.19,1.46,0.79
1261,6,"hunts",1.46,1.53,1.46,0.95
1261,7,"delmonte",1.39,1.39,1.45,0.79
1261,8,"stb",0.99,1.39,1.49,0.89
1261,9,"stb",0.99,1.39,1.46,0.99
1261,10,"stb",1.19,1.36,1.39,0.95
1261,11,"stb",1.46,1.36,1.39,0.95
1262,1,"heinz",0.99,1.53,1.46,0.95
1262,2,"heinz",0.99,1.43,1.46,0.99
1262,3,"heinz",0.99,1.39,1.49,0.89
