"whrswk","hhi","whi","hhi2","education","race","hispanic","experience","kidslt6","kids618","husby","region","wght"
40,"no","no","no","9-11years","white","yes",12.5,0,0,5.013,"west",77476
48,"yes","no","yes","12years","white","no",19,1,3,30,"west",75973
37,"no","no","no","<9years","white","no",38,0,0,0,"west",81092
40,"yes","yes","yes","<9years","white","no",47,0,0,18.2,"west",41018
45,"no","yes","yes","16years","white","no",7,2,0,30,"west",68781
42,"yes","yes","yes","16years","white","no",12,1,0,20,"west",72839
30,"yes","yes","yes","9-11years","white","no",33.5,0,0,33,"west",69569
30,"yes","yes","yes","13-15years","white","no",20,0,2,0,"west",75973
0,"yes","no","yes","12years","white","no",11,1,0,18,"west",68781
0,"no","no","no","13-15years","white","no",22,1,6,11,"west",76437
40,"yes","no","yes","9-11years","white","no",20.5,0,1,45,"west",75973
24,"yes","no","yes",">16years","white","no",16,0,2,60,"west",77271
0,"yes","no","yes","13-15years","white","no",41,0,0,0,"west",80304
40,"no","yes","no",">16years","white","yes",14,0,0,0,"west",44509
30,"no","yes","no","13-15years","white","no",11,0,1,2,"west",41259
0,"yes","no","yes","12years","white","no",28,0,0,41,"west",39727
50,"no","yes","no",">16years","white","no",41,0,0,0,"west",90913
40,"yes","no","yes","13-15years","white","no",27,0,1,50,"west",81940
0,"yes","no","yes","13-15years","white","no",15,0,2,42.5,"west",85791
40,"no","yes","yes","12years","white","no",33,0,0,21,"west",59198
20,"yes","no","yes","<9years","white","yes",45,0,0,57,"west",52321
36,"yes","no","yes","12years","white","yes",43,0,0,49,"west",57638
0,"no","no","no","<9years","white","yes",13,3,0,13,"west",50231
32,"yes","no","yes","12years","white","no",19,0,2,50,"west",327300
36,"no","yes","no","16years","white","no",17,1,0,11.16,"west",270691
0,"yes","no","yes","12years","white","no",15,1,1,13.657,"west",161906
0,"yes","no","yes","13-15years","white","no",23,0,2,45,"west",169904
0,"no","no","no","12years","white","no",43,0,0,0,"west",345380
40,"no","yes","yes","12years","white","yes",17,0,2,31,"west",154479
40,"yes","yes","yes","13-15years","white","no",11,1,1,29,"west",154479
0,"yes","no","yes","12years","white","no",12,0,4,14.4,"west",300876
0,"no","no","no","12years","white","no",31,0,0,32,"west",304325
40,"no","yes","no","13-15years","white","no",13,2,2,4.32,"west",152138
40,"no","yes","yes","16years","white","no",13,0,0,60,"west",82671
0,"yes","no","yes","16years","white","no",22,0,0,60,"west",100571
0,"yes","no","yes","16years","white","no",11,1,0,52,"west",82671
40,"no","yes","no","13-15years","white","no",13,0,0,29,"west",82671
60,"no","yes","yes","16years","white","no",4,1,0,17,"west",82671
0,"no","no","no","12years","white","no",9,2,0,19.2,"west",98769
0,"yes","no","yes","12years","white","no",19,0,1,99.999,"west",82671
37,"yes","yes","yes","12years","white","no",42,0,0,50,"west",109587
5,"yes","no","yes","12years","white","no",24,1,1,60,"west",96034
40,"no","no","no","13-15years","white","no",19,0,0,36,"west",78941
0,"yes","no","yes","13-15years","white","no",23,1,1,99.999,"west",96034
55,"yes","yes","yes","16years","white","no",27,0,2,52,"west",87405
30,"no","yes","yes","<9years","white","no",49,0,0,8.58,"west",109587
40,"no","yes","yes","13-15years","white","no",42,0,0,32.05,"west",195237
40,"no","no","no","13-15years","white","no",39,0,0,0,"west",177228
0,"no","no","no","12years","white","no",42,0,0,50,"west",177228
32,"yes","no","yes","13-15years","white","no",23,0,0,42,"west",92840
40,"no","yes","yes","12years","white","no",15,0,0,27,"west",181911
25,"no","yes","yes","9-11years","other","no",19.5,0,3,20,"west",156922
20,"no","no","no","16years","white","no",25,0,0,0,"west",173746
40,"no","yes","no","13-15years","white","no",25,0,0,0,"west",190898
0,"yes","no","yes","12years","white","no",18,1,2,46.966,"west",156922
0,"yes","no","yes","16years","white","no",13,3,0,50,"west",318627
0,"yes","no","yes","13-15years","white","no",21,2,1,52,"west",334368
40,"yes","no","yes","16years","white","no",13,2,0,40,"west",318627
25,"yes","no","yes","12years","white","no",31,0,0,69.748,"west",304325
8,"yes","no","yes","16years","white","no",26,0,0,26.4,"west",384462
40,"no","yes","no","12years","white","no",17,0,3,0.6,"west",155654
40,"no","yes","no","12years","white","no",30,0,0,0,"west",306641
40,"yes","no","yes","12years","white","no",11,1,0,36,"west",303165
40,"no","no","no","12years","white","no",16,0,1,18,"west",321052
40,"no","yes","no","<9years","white","yes",31,2,0,35,"west",326688
40,"no","yes","no","12years","white","no",7,1,0,36,"west",327984
24,"yes","no","yes","12years","white","yes",16,1,2,57,"west",134272
40,"no","yes","yes","9-11years","white","yes",13.5,1,2,20,"west",171372
0,"no","no","no","12years","white","no",41,0,0,0,"west",315908
0,"yes","no","yes","12years","white","no",24,0,3,65,"west",336912
40,"no","no","no","13-15years","white","no",30,0,0,99.999,"west",309677
0,"no","no","yes","9-11years","white","yes",7.5,0,0,17,"west",363240
30,"no","yes","no",">16years","white","no",21,0,2,0,"west",348590
0,"no","yes","yes","13-15years","white","no",39,0,0,0,"west",326857
37,"yes","no","yes","13-15years","white","no",28,0,0,31,"west",151269
40,"no","yes","no","13-15years","white","no",15,0,1,21,"west",71435
30,"yes","yes","yes","16years","white","no",10,2,0,43.5,"west",42348
8,"yes","no","yes","13-15years","white","no",9,3,1,50,"west",39989
24,"yes","no","yes","16years","white","no",20,0,1,48,"west",44440
40,"yes","no","yes","13-15years","white","no",20,0,1,46.5,"west",44170
0,"yes","no","yes","12years","white","no",16,0,3,53,"west",42348
20,"no","no","no","<9years","white","yes",32,0,0,9,"west",19610
35,"yes","no","yes","12years","white","no",12,2,1,45,"west",39989
35,"no","yes","no","13-15years","white","no",4,0,0,22,"west",43263
25,"no","no","no","13-15years","white","no",19,0,1,2.4,"west",43890
0,"yes","no","yes","12years","white","no",47,0,0,0,"west",44591
40,"yes","no","yes","12years","white","no",11,0,0,19,"west",39735
40,"yes","yes","yes","16years","white","no",16,0,0,21,"west",191348
40,"no","yes","no","12years","white","no",34,0,0,18,"west",282706
12,"yes","no","yes","12years","white","no",11,0,2,22.408,"west",46596
40,"yes","no","yes","12years","white","no",12,2,0,0,"west",44571
40,"yes","no","yes","12years","white","no",29,0,0,24,"west",69679
0,"no","no","no","16years","white","no",2,2,0,0,"west",74528
40,"no","no","yes","13-15years","other","no",14,0,2,20,"west",31215
40,"yes","yes","yes","13-15years","white","no",23,0,2,16.76,"west",51783
40,"no","no","no","12years","white","no",18,0,1,16,"west",51468
40,"no","yes","yes","12years","white","no",27,0,2,18,"west",51783
24,"yes","no","yes","16years","white","no",16,0,2,99.999,"west",50058
20,"yes","no","yes","12years","white","no",31,0,1,30.504,"west",45838
40,"yes","yes","yes","16years","white","no",4,0,0,34,"west",49461
0,"no","no","no","12years","white","no",21,0,2,0,"west",50058
0,"yes","no","yes","12years","white","no",29,0,0,35,"west",47130
0,"yes","no","yes","12years","white","no",47,0,0,0,"west",52291
0,"yes","no","yes","12years","white","no",1,0,0,29,"west",56464
24,"yes","no","yes","16years","white","no",10,0,0,12,"west",49345
25,"yes","no","yes","16years","white","no",38,0,0,6,"west",48555
50,"yes","no","yes",">16years","white","no",17,1,0,32,"west",51783
30,"no","yes","no","16years","other","no",19,0,0,40.8,"west",40716
0,"no","no","no","16years","white","no",14,3,0,23,"west",49231
30,"yes","no","yes","16years","white","no",18,1,1,24.187,"west",49231
40,"no","yes","no","13-15years","white","no",20,0,3,19.5,"west",49231
25,"yes","no","yes","12years","white","no",22,1,2,33,"west",49231
0,"yes","no","yes","12years","white","no",13,1,1,30,"west",47200
40,"yes","yes","yes","16years","white","no",19,0,2,42.66,"west",49532
30,"yes","no","yes","13-15years","white","no",27,0,0,19,"west",45082
40,"no","yes","no","12years","white","yes",21,0,0,3.8,"west",24229
0,"yes","no","yes","13-15years","white","no",27,1,1,42,"west",162501
40,"no","yes","yes","12years","white","no",31,0,0,40,"west",162501
40,"no","yes","yes","13-15years","white","no",23,0,3,45,"west",178543
0,"no","no","no","<9years","white","yes",29,0,5,0,"west",86563
0,"no","yes","no","13-15years","black","no",40,0,0,0,"west",221758
0,"yes","no","yes","13-15years","white","no",14,0,1,35,"west",171822
25,"no","yes","no","16years","white","no",15,0,0,3.7,"west",179215
45,"no","yes","yes","12years","white","no",18,0,0,40,"west",177459
40,"yes","yes","yes","9-11years","white","no",23.5,0,3,41.65,"west",71156
0,"no","no","no","9-11years","white","yes",12.5,2,0,0,"west",88965
0,"yes","no","yes","12years","white","no",28,0,1,99.999,"west",162501
32,"yes","no","yes","12years","white","no",36,0,0,40,"west",189417
0,"no","no","no","12years","white","no",19,1,2,0,"west",146766
0,"yes","no","yes","13-15years","white","no",18,2,1,53,"west",177459
50,"no","yes","yes",">16years","white","no",38,0,0,85,"west",184423
40,"yes","yes","yes","13-15years","white","yes",27,0,0,29,"west",80425
40,"no","yes","yes","12years","white","no",5,0,0,35,"west",173812
45,"no","no","yes","13-15years","white","no",4,1,0,39,"west",173812
40,"no","yes","no","13-15years","white","no",9,2,0,8,"west",88965
0,"no","no","no","13-15years","white","no",34,0,0,0,"west",203742
55,"yes","no","yes","12years","white","no",33,0,0,0,"west",191291
40,"yes","no","yes","12years","white","no",8,1,0,35,"west",177081
40,"yes","no","yes",">16years","white","yes",22,0,2,0,"west",80425
0,"no","no","no","12years","white","yes",35,0,0,1.2,"west",228861
40,"no","yes","no","13-15years","white","no",32,0,0,0,"west",189417
40,"no","yes","no","<9years","white","yes",23,1,2,0,"west",86037
0,"no","no","no","<9years","white","yes",20,1,1,10,"west",82487
0,"no","no","no","13-15years","white","no",22,0,2,19,"west",86563
40,"yes","no","yes","13-15years","white","no",21,0,2,27,"west",146766
40,"yes","no","yes","12years","white","yes",5,0,0,27,"west",98252
34,"no","yes","no","12years","white","yes",12,2,1,34,"west",88965
40,"yes","no","yes","12years","white","no",33,0,0,0,"west",189417
40,"yes","yes","yes","12years","white","yes",33,0,0,44,"west",116813
32,"no","yes","yes","16years","white","yes",10,1,0,15,"west",82487
40,"no","no","yes","12years","white","no",22,1,0,99.999,"west",146766
40,"yes","no","yes","9-11years","white","no",11.5,0,0,30.3,"west",146766
0,"yes","no","yes","12years","white","no",9,1,2,42,"west",99119
0,"no","no","no","13-15years","white","no",24,0,1,1.2,"west",86563
0,"no","no","no","<9years","white","yes",49,0,0,0,"west",113734
0,"no","no","no","<9years","white","yes",25,2,2,18,"west",87828
40,"no","yes","no","9-11years","white","yes",14.5,1,0,0,"west",84205
0,"no","no","no","13-15years","white","no",44,0,0,0,"west",90147
0,"no","no","yes","<9years","white","yes",23,1,3,18,"west",86037
40,"no","yes","no","<9years","white","yes",34,0,0,16,"west",80425
0,"yes","no","yes","<9years","white","yes",32,0,0,32,"west",80425
0,"no","no","no","12years","white","yes",19,1,0,17.68,"west",87828
40,"yes","no","yes","<9years","white","yes",31,0,2,18,"west",86563
0,"no","no","no","<9years","white","yes",25,1,2,6.4,"west",86037
0,"yes","no","yes","12years","white","no",30,0,5,15,"west",78785
30,"no","no","no","9-11years","white","yes",29.5,0,5,1.5,"west",80425
37,"no","no","no","12years","white","no",21,0,2,0,"west",87828
40,"yes","no","yes","<9years","white","yes",27,0,2,18,"west",86563
0,"no","no","no","<9years","white","yes",38,0,2,7.2,"west",114430
0,"no","no","no","<9years","white","yes",38,0,2,20,"west",114430
0,"no","no","no","<9years","white","yes",17,2,1,9,"west",84205
40,"no","yes","no","13-15years","white","no",37,0,0,23,"west",167412
0,"no","no","no","<9years","white","no",22,2,4,0,"west",148218
20,"no","no","no","9-11years","white","no",14.5,1,1,0,"west",46625
0,"no","no","no","<9years","white","no",29,1,4,22,"west",51334
40,"no","yes","no","9-11years","white","yes",34.5,0,1,26,"west",67860
40,"no","no","no","12years","white","no",25,0,1,22,"west",51369
40,"no","no","no","12years","white","yes",9,0,0,13,"west",27746
0,"no","no","no","13-15years","white","no",39,0,0,0,"west",48166
0,"yes","no","yes","12years","white","no",29,0,0,90,"west",47728
40,"yes","yes","yes","13-15years","white","no",29,0,0,30,"west",46476
30,"yes","no","yes","12years","white","no",14,0,0,33,"west",48661
40,"yes","yes","yes","12years","white","no",29,0,1,48.096,"west",46476
40,"no","yes","no","16years","white","no",6,1,0,1,"west",47187
30,"no","yes","no","12years","white","no",29,0,0,31,"west",47728
20,"yes","no","yes","13-15years","white","no",20,0,1,68,"west",51057
50,"no","yes","yes","12years","white","no",36,0,0,24.96,"west",54497
0,"no","no","no","13-15years","white","no",44,0,0,11,"west",51873
0,"yes","no","yes","9-11years","white","no",21.5,0,1,36.794,"west",51057
40,"no","no","no","13-15years","white","no",9,0,0,45,"west",46223
40,"no","yes","no","12years","white","no",14,0,0,0,"west",50448
0,"no","no","no","13-15years","white","no",42,0,0,0,"west",54684
40,"no","yes","yes","13-15years","white","no",21,1,0,19.126,"west",52940
0,"yes","no","yes","12years","white","no",27,0,0,0,"west",52940
40,"yes","no","yes","12years","white","no",25,0,0,28,"west",52940
0,"yes","no","yes","16years","white","no",27,0,2,60,"west",48184
43,"yes","no","yes",">16years","white","no",18,0,2,43.046,"west",51369
45,"no","yes","no",">16years","white","no",5,1,1,42,"west",23112
66,"yes","no","yes","12years","white","no",24,0,1,32,"west",21060
0,"yes","no","yes","12years","white","no",13,1,0,22,"west",152710
29,"no","yes","no","12years","other","no",11,0,0,0,"west",72946
40,"yes","no","yes","12years","white","no",40,0,0,0,"west",110477
0,"yes","no","yes",">16years","white","no",12,1,0,38,"west",88762
0,"yes","no","yes","16years","white","no",10,2,1,68.975,"west",85100
32,"yes","no","yes","13-15years","white","yes",36,0,0,40.869,"west",51858
40,"no","no","no","13-15years","white","no",7,1,0,30,"west",88240
20,"yes","no","yes","12years","white","no",26,0,0,28.788,"west",89849
40,"no","no","no","12years","white","no",18,0,0,0,"west",89303
40,"no","yes","no","13-15years","white","no",10,0,1,23.996,"west",49139
0,"yes","no","yes","13-15years","white","no",11,0,2,40,"west",40186
38,"yes","yes","yes","13-15years","white","no",20,0,2,26,"west",327300
40,"yes","no","yes","9-11years","white","yes",12.5,1,0,32,"west",164084
40,"yes","yes","yes","13-15years","white","no",18,0,6,50,"west",327300
0,"no","no","no","<9years","white","no",21,0,1,14,"west",318627
0,"no","no","no","9-11years","white","no",10.5,1,2,0,"west",179083
0,"no","no","no","9-11years","white","no",8.5,3,0,0.25,"west",188915
40,"yes","yes","yes","13-15years","other","no",12,2,0,22,"west",73858
13,"yes","no","yes","13-15years","white","no",14,0,3,34,"west",321052
50,"no","no","no","13-15years","white","yes",15,0,0,9,"west",158895
45,"no","yes","no","12years","white","yes",12,2,1,34,"west",167877
0,"no","no","no","<9years","white","yes",31,2,2,0,"west",163344
0,"no","no","no","<9years","white","yes",19,1,4,0,"west",155654
40,"no","yes","yes","<9years","white","yes",29,0,2,18,"west",166745
40,"no","yes","yes","<9years","white","yes",29,0,2,18.971,"west",166745
40,"no","yes","yes","13-15years","white","no",15,1,0,28,"west",324230
0,"no","no","no","<9years","white","yes",24,1,3,4.392,"west",165812
40,"no","yes","no","16years","white","no",26,0,0,0,"west",81776
25,"no","no","no","12years","white","yes",13,0,0,17,"west",41511
40,"no","no","no","12years","white","no",5,0,0,10.681,"west",84678
0,"no","no","no","12years","white","no",8,1,0,0.3,"west",273242
16,"yes","no","yes","13-15years","white","no",45,0,0,0,"west",335666
45,"yes","no","yes","16years","white","no",42,0,0,6,"west",335666
0,"no","no","no","12years","white","no",20,3,3,19.5,"west",43890
40,"no","no","no","12years","white","no",33,0,0,0,"west",46847
40,"yes","no","yes","12years","white","no",14,1,0,28,"west",42348
40,"yes","no","yes","16years","white","no",13,0,1,11,"west",42348
25,"yes","no","yes","13-15years","white","no",33,0,0,60,"west",54497
40,"no","yes","yes","16years","white","no",21,0,2,51.6,"west",51369
0,"yes","no","yes","13-15years","white","no",11,2,2,33.217,"west",48950
0,"yes","no","yes","13-15years","white","no",23,0,1,15.6,"west",89305
0,"no","no","no","<9years","white","yes",21,0,3,8.5,"west",42295
40,"no","yes","no","16years","white","no",25,0,0,0,"west",40397
0,"no","no","no","16years","white","no",33,0,0,60,"west",47756
