"occupation","region","nkids","nkids2","nadults","lnx","stobacco","salcohol","age"
"inactself","walloon",0,0,2,13.39545,0,0.0483497,4
"inactself","walloon",0,0,2,13.51421,0,0,4
"inactself","walloon",0,0,4,13.7141,0,0.0117402,3
"inactself","walloon",0,0,2,13.83958,0.0539265,0,4
"inactself","walloon",0,0,1,13.19383,0.0196633,0.0169373,4
"inactself","walloon",0,0,1,12.91679,0.0661768,0,0
"inactself","walloon",1,0,3,13.95794,0.0355606,0.0661848,4
"inactself","walloon",0,0,2,13.53635,0,0.0070437,2
"bluecol","walloon",1,0,3,14.02768,0.0113851,0.0609187,1
"bluecol","walloon",2,0,2,13.77201,0.0282881,0.0082846,1
"inactself","walloon",0,0,1,12.88861,0.0049119,0.0271971,4
"whitecol","walloon",0,0,1,13.20928,0.0950486,0.0189437,1
"inactself","walloon",0,0,1,13.11881,0.0176065,0.0415474,4
"whitecol","walloon",1,0,2,13.68997,0.0048706,0.0178636,1
"inactself","walloon",2,0,1,13.15206,0.0137457,0.0030287,1
"inactself","walloon",0,0,3,14.10789,0,0.0063145,4
"whitecol","walloon",0,1,2,14.25973,0,0.0064492,0
"inactself","walloon",0,0,1,12.94366,0.0034435,0.0214358,4
"bluecol","walloon",0,0,2,14.40078,0,0.0180587,3
"inactself","walloon",0,0,1,12.98316,0,0.0271431,4
"whitecol","walloon",0,0,3,14.21405,0.0212909,0.0436773,3
"inactself","walloon",0,0,2,13.52327,0,0.0321301,4
"inactself","walloon",0,0,1,13.45906,0,0,4
"inactself","walloon",0,0,1,13.41564,0,0.0022375,4
"inactself","walloon",0,0,2,13.51846,0.0179811,0.0046029,4
"bluecol","brussels",2,0,2,14.1753,0,0.0464954,1
"inactself","brussels",0,0,1,13.01531,0,0,3
"whitecol","brussels",0,1,2,14.30746,0,0,0
"whitecol","brussels",0,0,2,13.57552,0,0,3
"inactself","brussels",0,0,1,13.34008,0,0.0162158,0
"whitecol","brussels",1,0,1,14.32591,0.0278759,0.0052727,2
"whitecol","brussels",0,0,3,14.13516,0,0.0151688,1
"whitecol","brussels",0,0,1,13.35961,0,0.0138008,2
"bluecol","brussels",0,0,3,14.28733,0.007973,0.0194647,2
"bluecol","brussels",0,0,3,13.90856,0.0110213,0.021454,2
"inactself","brussels",0,0,2,13.66155,0,0.0020716,4
"whitecol","brussels",1,0,3,14.0236,0,0,2
"inactself","brussels",0,0,2,13.93255,0,0.1208269,4
"inactself","brussels",0,0,2,13.11051,0.073587,0.0213718,2
"inactself","brussels",0,0,2,13.67789,0,0.0020656,4
"whitecol","brussels",0,0,1,13.29408,0.0427105,0.0092981,0
"whitecol","brussels",0,0,2,14.33337,0,0.0842968,1
"whitecol","brussels",1,1,2,13.79262,0,0.0165996,0
"whitecol","brussels",0,0,1,13.33946,0,0.0132897,3
"inactself","brussels",0,0,1,12.91611,0.0035397,0,4
"inactself","brussels",0,0,2,13.68399,0,0.0369131,4
"inactself","brussels",0,0,2,13.71354,0.0113747,0.0068833,4
"inactself","brussels",1,0,1,13.61344,0.0146137,0,1
"inactself","brussels",0,0,2,13.8156,0,0.0269376,4
"whitecol","brussels",0,0,4,14.39883,0,0.0400965,3
"whitecol","flanders",0,1,2,13.84063,0,0,0
"inactself","brussels",0,0,1,13.22137,0,0.0104341,4
"inactself","brussels",0,0,2,13.19143,0.0356805,0.0228687,3
"whitecol","brussels",0,0,1,13.26979,0,0,3
"whitecol","brussels",0,0,1,13.86812,0,0.0263571,3
"bluecol","brussels",0,0,3,14.37765,0.0022799,0.0006771,3
"inactself","brussels",0,0,2,13.68891,0.0131837,0.0765462,4
"inactself","brussels",0,0,2,13.67263,0.0623365,0.0102024,3
"inactself","brussels",0,0,3,13.86337,0,0.0376464,0
"inactself","brussels",0,0,2,14.4673,0,0.0154396,4
"inactself","brussels",0,0,2,14.23874,0,0.0649036,3
"inactself","brussels",0,0,2,13.89174,0,0.0140853,4
"inactself","brussels",0,0,2,13.11111,0,0.0725481,4
"bluecol","brussels",0,0,1,13.92402,0,0.010757,1
"inactself","brussels",0,0,2,13.18797,0.0165873,0.0812732,4
"inactself","brussels",0,0,2,13.5668,0,0.0658777,4
"whitecol","brussels",2,0,2,14.43234,0,0.0084833,1
"whitecol","brussels",0,0,2,13.77247,0.0354788,0.0036832,0
"whitecol","brussels",2,0,1,13.2834,0,0,1
"whitecol","brussels",0,0,1,12.95792,0.0244706,0.0162383,1
"whitecol","brussels",0,0,1,13.39079,0,0,0
"whitecol","brussels",0,0,1,13.19369,0.1003417,0,0
"inactself","brussels",0,0,2,13.08268,0,0.0119114,4
"inactself","walloon",0,0,2,13.78373,0,0.0019201,3
"inactself","brussels",0,0,2,13.94877,0.0848891,0.0085388,3
"bluecol","brussels",0,0,1,13.3804,0.0016687,0.0182264,2
"whitecol","brussels",0,0,1,13.88074,0,0.0135131,0
"inactself","brussels",0,0,3,13.46468,0,0.0205992,4
"inactself","brussels",0,0,1,13.64337,0,0,3
"inactself","brussels",0,0,2,13.92987,0,0.0117414,4
"inactself","brussels",0,0,2,13.58421,0.0433271,0.0378677,4
"inactself","brussels",1,0,1,13.19425,0.0348431,0,2
"inactself","brussels",0,0,2,14.46718,0,0.0011852,4
"whitecol","brussels",0,0,1,13.59316,0.0059952,0.0071693,3
"inactself","brussels",0,0,1,13.29692,0,0.0053211,4
"inactself","brussels",0,0,1,14.05746,0,0,2
"inactself","brussels",0,0,1,12.50523,0.1390954,0.0271369,4
"inactself","walloon",0,0,1,13.28354,0,0.0226336,1
"inactself","brussels",1,0,1,12.9562,0.0612109,0,2
"inactself","brussels",0,0,1,13.50212,0.0425737,0,4
"inactself","brussels",0,0,2,13.03717,0,0.00311,0
"inactself","brussels",0,0,1,12.38671,0,0.0192824,1
"inactself","brussels",0,0,1,12.49648,0.1326138,0,3
"inactself","walloon",0,0,1,12.70543,0.0489059,0.003241,0
"whitecol","brussels",0,0,1,13.07633,0,0.0511406,2
"whitecol","brussels",0,0,1,12.52241,0.162671,0,2
"whitecol","brussels",0,0,2,13.32434,0.0034973,0.0241605,2
"whitecol","brussels",0,0,1,12.61187,0,0,4
"inactself","brussels",0,0,2,13.53776,0.0399215,0.0056239,4
"inactself","brussels",0,0,1,12.62699,0,0,0
"whitecol","brussels",0,0,2,13.49259,0,0,2
"inactself","brussels",0,0,1,13.28307,0,0.022685,4
"whitecol","brussels",0,0,1,13.6299,0,0.0549872,1
"inactself","brussels",0,0,1,12.40564,0.1828197,0.0315511,2
"inactself","brussels",0,0,2,15.02904,0,0.0234979,4
"whitecol","brussels",0,0,2,13.94734,0.0042072,0.010886,3
"whitecol","brussels",2,0,2,14.57264,0,0.0089388,2
"whitecol","brussels",0,0,2,13.57891,0,0.0206003,1
"whitecol","brussels",0,0,2,12.95512,0.0177306,0.0100993,1
"whitecol","brussels",0,0,1,13.45014,0,0.0084388,1
"whitecol","brussels",0,0,2,13.86697,0.0235942,0.0037329,0
"inactself","brussels",0,0,2,13.48914,0.0295867,0.0449205,4
"whitecol","brussels",0,0,1,13.38318,0,0.0314363,3
"whitecol","brussels",0,0,2,14.578,0,0.0130509,1
"whitecol","brussels",0,0,1,13.22694,0,0.0184609,1
"whitecol","brussels",0,0,3,14.31024,0.0012,0.0176776,3
"inactself","brussels",0,0,1,12.87836,0.0518451,0.0031551,1
"whitecol","walloon",1,0,2,13.81075,0,0,0
"whitecol","brussels",0,0,1,13.93999,0,0.0132867,2
"whitecol","brussels",0,0,1,13.15144,0,0.0296299,3
"inactself","brussels",0,0,2,13.51759,0,0.0333316,4
"bluecol","brussels",1,0,1,13.05902,0,0.0115062,1
"inactself","brussels",0,0,2,13.40137,0,0.0277619,2
"whitecol","brussels",0,0,1,13.78224,0,0,2
"whitecol","brussels",1,0,3,14.31188,0,0.0563493,2
"inactself","brussels",2,1,2,14.43031,0,0.0467531,1
"whitecol","brussels",0,0,2,13.02762,0,0.0293005,2
"inactself","brussels",0,0,2,13.37091,0,0.0018531,4
"inactself","brussels",0,0,1,13.16562,0,0,4
"inactself","brussels",1,0,3,14.52115,0.0180481,0,4
"inactself","brussels",0,0,2,13.47025,0.0949104,0.0123384,4
"inactself","walloon",0,0,1,12.6301,0,0.0288985,2
"whitecol","brussels",1,0,2,13.88826,0.0164023,0.0066279,0
"inactself","brussels",0,0,1,12.48432,0,0.0639151,0
"bluecol","brussels",3,1,2,13.52674,0,0,1
"whitecol","brussels",0,0,2,13.09386,0.0444492,0.0264226,3
"whitecol","walloon",0,0,2,14.07294,0,0.0269574,2
"whitecol","brussels",2,0,2,13.79428,0.0506131,0,1
"inactself","brussels",0,0,2,13.69676,0,0.073754,4
"bluecol","brussels",0,0,2,13.71749,0,0.0525221,4
"bluecol","brussels",0,0,1,12.99273,0,0.0396987,2
"inactself","brussels",0,0,1,14.12038,0.0195695,0.0219611,2
"inactself","walloon",2,0,2,14.39947,0,0,1
"whitecol","brussels",0,0,2,14.3917,0.049743,0.0637237,3
"inactself","brussels",0,0,3,14.45968,0.0007561,0.0382338,3
"inactself","brussels",0,0,1,13.0384,0,0,1
"whitecol","brussels",0,0,1,13.33881,0,0.0171255,1
"whitecol","brussels",0,0,2,14.44455,0,0.0195692,3
"inactself","brussels",0,0,1,13.60116,0,0.0507715,2
"whitecol","brussels",0,0,1,13.20118,0.0078779,0.09333,2
"bluecol","brussels",0,0,1,13.63796,0.0093154,0.009731,2
"inactself","brussels",0,0,1,12.89967,0,0,4
"inactself","brussels",1,0,1,13.11767,0,0.0185188,1
"whitecol","brussels",0,0,1,12.84903,0.023658,0.0340675,1
"inactself","brussels",0,1,2,13.38162,0,0.0024445,0
"whitecol","brussels",0,0,2,14.39628,0,0.0083786,4
"inactself","brussels",1,0,1,14.07403,0,0.0020201,1
"whitecol","brussels",0,0,1,13.11767,0,0,1
"inactself","brussels",0,0,1,12.89474,0.021697,0.0239571,4
"inactself","brussels",0,0,2,14.11894,0,0.0041639,4
"inactself","brussels",0,0,2,13.90249,0,0,4
"whitecol","brussels",0,0,1,13.15618,0,0.0423667,1
"inactself","brussels",0,0,1,13.43373,0,0.0113207,4
"whitecol","brussels",2,0,3,13.97084,0,0,2
"inactself","brussels",0,0,1,13.39343,0,0.0101756,4
"whitecol","brussels",0,0,1,13.72845,0,0,1
"whitecol","walloon",5,0,2,14.08593,0.0194656,0.005668,1
"inactself","brussels",0,0,1,13.29539,0.0265254,0.1069526,4
"inactself","brussels",0,0,1,13.57691,0,0.1283941,4
"whitecol","brussels",0,1,2,13.92625,0,0.0167255,1
"whitecol","brussels",1,0,1,13.91245,0,0,2
"whitecol","brussels",4,0,2,14.2332,0,0.0043307,2
"bluecol","brussels",2,0,2,14.40774,0,0.0059801,1
"inactself","brussels",0,0,1,13.01801,0,0,4
"whitecol","brussels",0,0,2,13.87667,0,0.0876066,1
"whitecol","brussels",0,0,1,13.80871,0.0444209,0.0298301,3
"inactself","brussels",0,0,1,12.90979,0,0.0068274,4
"whitecol","brussels",1,0,1,13.15099,0.0433802,0,1
"whitecol","brussels",2,0,2,13.83126,0,0.0086821,0
"whitecol","brussels",0,0,1,13.61051,0,0,2
"whitecol","brussels",1,0,2,13.82896,0.0416993,0.0433539,3
"whitecol","brussels",0,0,2,14.08377,0,0.0199406,0
"bluecol","brussels",0,0,2,13.22747,0.0907431,0.0090311,0
"bluecol","brussels",0,1,2,13.68265,0.0345368,0.0052079,1
"bluecol","brussels",0,0,3,13.75619,0,0.0097029,3
"whitecol","brussels",0,0,1,13.56352,0,0.0264701,2
"inactself","brussels",0,0,2,13.67804,0,0.0098972,4
"inactself","brussels",1,0,1,12.7599,0.0679349,0,1
"whitecol","brussels",0,0,1,13.67677,0.0393174,0.0560948,3
"whitecol","brussels",1,0,2,13.33186,0.1473405,0.0028222,2
"bluecol","brussels",0,0,2,13.58832,0.0192778,0.007199,2
"whitecol","brussels",2,0,2,13.66349,0,0.0118747,2
"inactself","brussels",0,0,1,13.48599,0,0.0207295,0
"whitecol","brussels",0,0,1,13.76969,0,0.0249316,1
"inactself","brussels",0,0,1,13.5383,0,0.0030717,2
"inactself","brussels",0,0,1,13.86867,0,0.0324862,4
"bluecol","brussels",1,0,6,13.96956,0.0204706,0,3
"inactself","brussels",0,0,1,13.45586,0.0458221,0.0600415,3
"inactself","brussels",0,0,2,14.33276,0,0.0014665,1
"whitecol","brussels",0,0,1,13.4926,0,0.0171372,2
"whitecol","brussels",0,0,1,13.16775,0,0,1
"bluecol","brussels",0,0,1,13.08799,0,0,1
"inactself","brussels",0,0,2,13.92895,0,0.015534,3
"inactself","brussels",1,0,2,13.58393,0.0525666,0.076891,1
"inactself","brussels",0,0,2,13.54868,0.0058096,0.0312612,2
"inactself","brussels",0,0,1,13.53963,0,0.05166,4
"whitecol","brussels",0,0,3,14.55456,0,0.0317486,3
"inactself","brussels",0,0,1,13.70529,0,0.0078514,4
"whitecol","brussels",0,0,2,14.39583,0,0.0331996,2
"whitecol","brussels",0,0,1,12.91422,0.1927609,0.0698343,3
"whitecol","brussels",0,0,2,14.30026,0,0.0403606,1
"inactself","brussels",0,0,2,14.0152,0,0.0026928,4
"inactself","brussels",0,0,1,13.2426,0,0.0618425,4
"inactself","walloon",0,0,1,12.85898,0,0.0105876,4
"whitecol","brussels",0,0,1,13.32455,0,0.0121953,1
"inactself","brussels",0,0,2,13.8723,0,0.069363,4
"whitecol","brussels",0,0,1,13.28197,0.001023,0.0012276,2
"whitecol","brussels",1,0,2,13.66886,0,0.0186059,0
"bluecol","brussels",0,2,2,13.70376,0,0,1
"inactself","brussels",0,0,2,13.12324,0,0.0433781,4
"inactself","brussels",0,0,1,12.69856,0,0.0030066,4
"inactself","brussels",0,0,1,13.78741,0,0.0103919,4
"whitecol","walloon",0,0,1,13.27235,0.0113615,0.0643679,2
"inactself","brussels",0,0,3,13.59494,0,0.0501659,3
"bluecol","brussels",0,0,1,13.14241,0.0112208,0,0
"inactself","brussels",0,0,2,13.7327,0.0431363,0.0106635,4
"whitecol","brussels",0,0,2,14.26847,0,0.0309735,3
"whitecol","brussels",0,0,1,13.01272,0,0,1
"inactself","brussels",0,0,1,12.60669,0.0534988,0,2
"inactself","brussels",0,0,1,13.8527,0,0.1200126,2
"inactself","brussels",0,0,1,13.78638,0,0.0370413,2
"inactself","brussels",0,0,6,14.28069,0,0,3
"whitecol","brussels",1,0,2,13.74783,0.047894,0.0368825,3
"inactself","brussels",1,0,2,14.13926,0.0105476,0.0179439,2
"whitecol","brussels",0,0,2,12.82594,0.0911933,0,0
"whitecol","brussels",0,0,1,13.30906,0.0860225,0.0401654,3
"inactself","walloon",0,0,1,13.31252,0,0.0239118,4
"bluecol","brussels",0,0,2,13.70263,0.0377045,0.0038824,0
"whitecol","brussels",2,0,2,14.26374,0,0.0021769,1
"whitecol","brussels",0,0,1,14.02133,0.0041025,0.016939,1
"inactself","brussels",1,0,2,13.93215,0,0.0072937,0
"whitecol","brussels",0,0,2,13.47481,0,0.0215937,0
"inactself","brussels",0,0,2,13.84391,0.0167961,0.0133552,3
"inactself","brussels",0,0,1,13.22505,0.0636739,0,1
"whitecol","brussels",0,0,1,13.669,0.0058353,0,1
"inactself","brussels",0,0,2,14.51326,0,0.072538,4
"inactself","brussels",0,0,2,13.15005,0.04488,0,0
"inactself","brussels",0,0,1,12.38066,0.0586521,0.0529078,2
"inactself","brussels",3,0,2,14.0983,0,0,1
"inactself","brussels",0,0,1,13.26857,0,0.030502,1
"inactself","brussels",0,0,2,14.13575,0.0203854,0.0231172,4
"inactself","brussels",0,0,1,13.72432,0,0.0516367,4
"whitecol","brussels",0,0,1,12.98538,0,0.0532029,1
"whitecol","brussels",0,0,1,13.70859,0,0.0177477,3
"inactself","brussels",0,0,2,13.18613,0,0.0233054,4
"whitecol","brussels",3,0,2,14.17187,0.0547435,0.0017394,1
"inactself","brussels",0,0,2,13.38731,0,0.021581,4
"whitecol","brussels",0,0,2,14.15331,0,0.0100923,3
"whitecol","brussels",0,0,1,13.05246,0,0,1
"whitecol","brussels",2,0,2,14.59687,0.003351,0.040882,1
"inactself","brussels",2,1,2,13.74373,0.0027591,0.0184628,2
"inactself","brussels",0,0,2,13.75872,0.0406014,0.0420662,4
"inactself","brussels",0,0,2,13.00997,0,0.0637267,1
"whitecol","brussels",0,0,2,14.03638,0,0.0219458,4
"inactself","walloon",1,0,3,14.09451,0.0191555,0.0043577,2
"bluecol","walloon",1,0,2,14.13525,0.0194804,0.0096574,1
"whitecol","brussels",1,0,2,13.74841,0.0457706,0.0576827,0
"bluecol","brussels",2,0,2,14.4049,0.0741279,0,1
"whitecol","brussels",0,0,1,13.32574,0,0,3
"whitecol","brussels",0,0,1,13.42816,0,0.0076423,1
"inactself","brussels",0,0,1,12.77974,0.060853,0.1355669,4
"inactself","brussels",0,0,1,13.0305,0,0,4
"inactself","brussels",0,0,1,13.06281,0.048398,0.0064191,3
"inactself","brussels",1,0,2,13.49702,0.0148505,0.0072933,4
"whitecol","brussels",0,0,1,13.41389,0,0.010884,0
"inactself","brussels",0,0,2,13.9253,0,0.0371026,3
"inactself","brussels",0,0,1,14.02216,0,0.018153,4
"inactself","brussels",0,0,1,12.61227,0.0469654,0.2111245,2
"inactself","brussels",0,0,3,13.09024,0.0059481,0.0075342,4
"whitecol","brussels",0,0,2,13.35568,0,0.006538,0
"inactself","brussels",0,0,2,13.96895,0,0.0274926,4
"inactself","brussels",0,0,3,13.02169,0,0.0085466,3
"inactself","brussels",0,0,2,13.88391,0,0.0115429,4
"inactself","brussels",0,0,1,13.1436,0,0.0098212,4
"whitecol","brussels",0,0,1,13.02083,0.054192,0.0146903,0
"bluecol","brussels",2,0,2,14.3007,0,0.0042992,1
"inactself","brussels",0,0,1,13.19226,0,0.0021484,3
"whitecol","brussels",0,0,1,13.16794,0.0152107,0.0176681,0
"inactself","brussels",0,0,4,14.04176,0,0.0066537,2
"whitecol","flanders",0,0,2,13.96521,0.0136378,0.0029239,1
"inactself","brussels",1,0,2,13.64678,0.0477309,0.0116344,1
"inactself","brussels",0,0,2,12.97014,0.1078722,0,4
"whitecol","brussels",2,0,2,14.01335,0,0.0147494,1
"whitecol","brussels",0,0,2,14.28732,0,0.0368203,3
"inactself","brussels",0,0,1,12.73792,0.0126904,0,4
"whitecol","brussels",0,0,2,14.16516,0,0.0177136,1
"inactself","brussels",3,0,2,14.6807,0,0.0067574,1
"inactself","brussels",0,0,1,13.86025,0,0,4
"inactself","brussels",0,0,2,13.9232,0,0.0370144,4
"inactself","brussels",0,0,2,14.31435,0,0.0126135,4
"whitecol","brussels",2,0,2,14.06395,0,0.0614553,2
"whitecol","brussels",0,0,2,13.56373,0.0297011,0.0544048,3
"whitecol","brussels",0,1,2,13.82391,0.0324861,0.0180637,0
"whitecol","brussels",2,0,2,14.24482,0.0311678,0.0071553,1
"whitecol","brussels",0,0,2,13.76628,0.0070843,0.0092903,0
"whitecol","brussels",0,0,1,14.18596,0.0407628,0.0038774,1
"inactself","flanders",0,0,2,13.28111,0,0.0199755,4
"bluecol","brussels",2,1,2,13.82182,0,0.0142021,0
"inactself","brussels",0,0,1,13.1866,0,0,1
"whitecol","brussels",0,1,2,14.03623,0,0.0288377,1
"inactself","brussels",0,0,2,13.1536,0,0.006839,4
"inactself","brussels",0,0,1,13.75448,0.0607538,0.0163776,4
"whitecol","brussels",0,0,2,13.96481,0.0091988,0.0051713,1
"inactself","brussels",0,0,1,13.24288,0,0.0579324,4
"whitecol","brussels",0,0,1,13.15634,0,0.0058692,0
"inactself","brussels",3,0,1,13.30012,0,0.003074,1
"whitecol","brussels",0,0,2,13.45317,0.0212918,0.0061376,1
"whitecol","brussels",0,0,1,13.65534,0,0.0241267,2
"bluecol","brussels",0,0,1,12.80253,0.051496,0,0
"bluecol","brussels",2,0,2,13.59332,0.020006,0.0365353,1
"whitecol","brussels",0,0,1,13.04653,0,0.0092689,0
"whitecol","brussels",2,0,1,13.32472,0,0.0065671,1
"whitecol","brussels",1,0,2,14.15057,0,0.0150556,1
"bluecol","brussels",2,0,2,14.38703,0,0.0134311,1
"inactself","brussels",1,0,2,13.87559,0.0037856,0.0372909,1
"whitecol","brussels",0,0,2,13.59984,0,0.0367492,1
"bluecol","brussels",0,0,1,13.01128,0.0546854,0.0314863,0
"whitecol","brussels",0,0,1,13.15583,0,0.0012301,1
"inactself","brussels",0,0,2,13.90275,0,0.0295365,4
"whitecol","brussels",0,0,2,14.26973,0.0715074,0.0489237,3
"inactself","brussels",0,0,1,13.18301,0,0.0108195,4
"whitecol","brussels",2,0,2,13.9997,0.0367711,0.0129358,1
"whitecol","brussels",0,0,1,13.83534,0.003647,0.0592848,2
"inactself","brussels",0,0,2,13.54458,0,0.03622,4
"inactself","brussels",0,0,1,13.54175,0,0.0496245,1
"inactself","brussels",0,0,1,12.61778,0.0365312,0.0035378,3
"inactself","brussels",0,0,1,12.8219,0,0.0921785,4
"bluecol","brussels",0,0,1,12.89344,0.043058,0.0885601,3
"bluecol","brussels",1,0,3,14.05826,0,0.020583,2
"whitecol","brussels",0,0,2,14.38929,0,0.0250563,4
"inactself","brussels",2,0,1,14.27758,0,0.0124736,1
"bluecol","brussels",1,1,2,13.58458,0,0.000393,0
"whitecol","brussels",0,0,1,13.36686,0,0.0044918,1
"inactself","brussels",0,0,1,13.24272,0,0.0043178,0
"whitecol","brussels",0,0,1,13.44996,0,0.0165693,1
"inactself","brussels",0,0,1,12.49601,0,0,0
"whitecol","brussels",1,0,2,13.46392,0.0491211,0.0037182,2
"inactself","brussels",1,0,1,13.06241,0.0743333,0,2
"bluecol","brussels",0,0,1,13.062,0.0446136,0,3
"whitecol","brussels",3,0,2,14.21643,0,0.0257207,2
"inactself","brussels",0,0,3,14.19641,0,0.0026319,4
"whitecol","brussels",0,0,3,14.3244,0,0.0042202,2
"inactself","brussels",0,0,1,13.34497,0,0.140612,4
"whitecol","brussels",0,1,2,13.99128,0,0.0120688,1
"inactself","brussels",0,0,1,13.46025,0,0.0029102,4
"whitecol","brussels",0,0,1,13.35315,0.0500164,0.0211307,0
"inactself","brussels",2,0,2,13.33356,0.1086062,0.0510703,0
"inactself","brussels",0,0,2,13.79566,0,0.0346653,4
"whitecol","brussels",0,0,1,13.59219,0.0432076,0.005551,2
"whitecol","brussels",0,0,1,13.56889,0,0.0046683,1
"whitecol","brussels",0,0,1,13.06083,0.0125064,0.0298877,1
"inactself","brussels",3,0,1,13.38284,0.0866555,0,0
"whitecol","brussels",0,0,2,13.72401,0,0,1
"whitecol","brussels",2,0,1,13.50466,0,0,2
"whitecol","brussels",0,0,1,13.64413,0,0.0291062,1
"whitecol","brussels",1,0,2,14.37284,0,0.0301648,1
"whitecol","brussels",0,0,2,13.4192,0.0241499,0.0541143,3
"inactself","brussels",0,0,2,14.26427,0,0.0121504,4
"inactself","brussels",0,0,1,13.29318,0,0.0027717,4
"whitecol","brussels",0,0,1,13.40928,0,0.0044854,1
"inactself","brussels",0,0,1,13.33358,0,0,4
"whitecol","brussels",1,0,2,13.27975,0,0.0127951,1
"whitecol","brussels",0,0,1,13.56532,0.0254594,0.0086303,0
"whitecol","brussels",1,0,2,13.44044,0,0.0137419,2
"bluecol","brussels",0,0,2,13.97933,0,0.0588691,1
"whitecol","brussels",0,0,2,13.95307,0.0442067,0.0232476,0
"whitecol","brussels",0,0,1,13.40423,0,0,3
"inactself","brussels",0,0,2,13.08123,0.1443451,0.006252,3
"inactself","brussels",1,0,2,13.63275,0.0283446,0.0057337,1
"whitecol","brussels",0,0,3,14.23246,0.012472,0.004334,2
"bluecol","brussels",2,0,1,13.20622,0.0341636,0,2
"whitecol","brussels",0,0,2,14.04253,0.0244171,0.0269249,1
"whitecol","brussels",0,0,2,14.00316,0.0010942,0,1
"inactself","brussels",1,0,1,13.46355,0.0056476,0.0027129,1
"whitecol","brussels",0,0,1,13.38423,0.0300149,0.0361657,0
"inactself","brussels",0,1,2,14.61921,0,0.009111,1
"whitecol","brussels",0,0,1,13.51775,0.0040405,0.0775445,1
"whitecol","brussels",0,0,1,13.80415,0.0331948,0.0956359,1
"whitecol","brussels",0,0,1,13.31877,0,0.0019326,3
"inactself","brussels",0,0,2,14.18002,0,0.0119065,4
"whitecol","brussels",0,0,2,13.88784,0.0473858,0.0032818,1
"inactself","brussels",2,0,1,13.91952,0,0.007116,1
"inactself","brussels",0,0,1,13.7207,0,0.0081799,4
"whitecol","brussels",0,0,3,14.17034,0.0034335,0.0196531,2
"inactself","brussels",0,0,1,14.06675,0,0.0192747,4
"whitecol","brussels",0,0,2,14.62539,0,0.000977,1
"inactself","brussels",1,0,2,13.51812,0,0,2
"whitecol","brussels",0,0,2,13.90395,0,0.0289911,1
"whitecol","brussels",1,0,2,14.15516,0,0.0298279,2
"inactself","brussels",0,0,1,13.33863,0,0.0017786,2
"inactself","brussels",0,0,2,14.27382,0.0094094,0.0243759,4
"whitecol","brussels",1,0,1,14.25274,0.0297597,0.0042547,2
"inactself","brussels",0,0,2,13.94907,0,0.0418247,4
"inactself","brussels",0,0,1,14.06158,0,0.0500082,4
"whitecol","brussels",0,0,2,13.87634,0.033593,0.0787939,2
"inactself","brussels",0,0,1,13.46418,0,0,4
"inactself","brussels",0,0,1,13.43917,0,0.0471336,1
"whitecol","brussels",0,0,1,13.05473,0,0.0080633,3
"whitecol","walloon",3,0,2,14.41941,0.0036737,0.0055105,2
"whitecol","brussels",0,0,2,14.81924,0,0.015408,2
"inactself","brussels",0,0,1,12.50729,0,0.0349834,3
"whitecol","brussels",0,0,1,13.17061,0,0,0
"whitecol","brussels",0,0,1,13.74737,0,0,2
"whitecol","brussels",0,0,2,13.90763,0,0.0113489,2
"inactself","brussels",0,0,2,14.07297,0.0152438,0.0748865,4
"inactself","brussels",0,0,2,12.59477,0,0,0
"whitecol","brussels",0,0,3,14.40612,0.0263256,0.0051455,3
"whitecol","brussels",0,0,2,13.7366,0,0.0283654,1
"inactself","brussels",0,0,2,13.82425,0.0217452,0,2
"whitecol","brussels",0,0,1,13.96095,0,0.0356094,3
"whitecol","brussels",1,0,2,14.31572,0,0.0054649,0
"whitecol","brussels",0,0,1,13.85295,0,0.0131446,2
"whitecol","brussels",0,0,1,13.79705,0.0039115,0.0363386,2
"whitecol","brussels",0,0,2,13.23712,0,0.0131598,3
"whitecol","walloon",1,1,2,14.767,0.0045645,0.019347,1
"inactself","brussels",0,0,2,13.68946,0,0.0404824,4
"whitecol","brussels",1,0,3,14.14073,0.0180304,0.0010749,2
"whitecol","brussels",1,0,2,13.34629,0,0.0045468,1
"inactself","walloon",0,0,2,14.24205,0.010862,0.00235,2
"whitecol","brussels",1,1,2,13.72823,0.0123087,0.0219593,1
"whitecol","brussels",0,0,1,13.24806,0,0.0130801,3
"inactself","brussels",0,0,2,13.90841,0.0603418,0.0071955,4
"inactself","brussels",0,0,2,14.25696,0,0.0082034,4
"whitecol","brussels",0,0,1,13.26784,0.0219127,0.014567,1
"whitecol","brussels",0,0,1,13.78716,0,0.0281344,3
"whitecol","brussels",0,0,1,12.99333,0,0,1
"whitecol","brussels",2,0,2,14.32495,0,0.0098272,1
"inactself","brussels",0,0,1,13.88856,0,0.0335977,4
"inactself","brussels",0,0,1,14.04074,0,0.0122145,4
"whitecol","brussels",0,0,1,13.31676,0,0,0
"inactself","brussels",0,0,1,13.85027,0,0.0927823,4
"inactself","brussels",0,0,2,14.13567,0.0558499,0.0834928,4
"whitecol","brussels",1,0,2,13.97447,0,0.0252547,1
"whitecol","brussels",0,0,2,13.51217,0,0.0092477,1
"inactself","brussels",0,0,1,13.12798,0.1374658,0.0322185,1
"whitecol","brussels",2,0,4,14.5902,0,0.0035669,2
"inactself","brussels",0,0,2,12.98,0.0254582,0.0076098,4
"whitecol","brussels",0,0,1,13.48355,0,0.0261235,2
